group_0,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19
338,1358,729,1068,1159,1377,344,1264,193,467,1234,1150,622,1029,738,1371,564,41,553,1259
1446,757,1392,743,1002,1280,716,1422,348,1320,491,121,1266,754,530,1011,1377,1292,1255,1318
1105,55,285,1365,462,21,1352,893,1376,1422,983,255,747,97,990,1402,955,657,772,1012
399,825,125,358,296,568,1115,847,1042,258,926,696,1159,668,417,1194,1125,226,265,387
170,1185,646,646,427,477,377,1436,281,296,901,1230,751,328,1180,1436,843,1120,842,653
108,592,683,1306,1377,961,567,820,1425,183,754,1019,1419,1348,939,805,496,1385,267,526
1282,996,112,1208,882,366,590,267,374,914,677,844,1001,288,839,1133,1160,929,900,159
605,1267,524,1130,736,467,868,63,263,621,263,1412,732,1015,1213,1284,781,668,266,528
550,412,540,956,225,605,1018,88,1123,1211,1436,312,233,705,416,316,1331,1064,1276,810
1298,456,16,1427,1100,254,379,529,963,791,27,661,1367,373,1327,804,536,1337,863,71
1384,694,303,78,32,976,220,891,346,762,1410,888,288,36,267,789,938,724,58,1206
1,1094,25,578,1021,443,1241,3,1259,1277,391,225,912,993,214,1376,1163,1371,1266,1131
686,557,990,1304,561,860,918,1428,883,934,811,711,959,129,752,1235,943,1139,154,213
1033,30,674,1375,856,699,241,1304,1166,193,614,1271,326,504,145,1078,417,296,407,704
679,596,1331,262,977,1170,974,421,1234,367,1062,1187,55,495,1417,1426,246,902,196,1231
64,277,1169,471,239,861,62,552,183,1415,745,317,677,494,1446,1105,160,861,61,356
1331,589,704,245,307,686,119,1210,1284,215,114,867,870,575,1140,1307,197,375,1113,1321
788,129,357,85,920,161,381,796,745,60,1291,1411,141,92,355,861,341,148,1126,1025
389,1331,1176,458,528,561,1153,756,1243,548,154,738,207,571,1081,1404,79,516,1362,19
634,91,1019,768,802,282,299,1,365,1200,89,1086,788,755,118,720,13,1319,1390,1215
407,661,705,546,1391,12,1397,180,633,514,1349,352,604,539,1303,95,985,802,758,617
1119,1289,1344,410,324,844,1035,1111,915,351,87,115,107,722,150,364,177,289,806,541
1248,682,230,1016,82,569,347,366,440,1294,339,1252,526,1366,666,925,1334,362,149,1316
760,13,819,396,602,271,323,1196,372,935,69,629,1223,169,864,201,1419,721,599,5
1221,1407,1065,886,696,189,1026,797,1427,200,766,795,109,309,535,1022,609,158,725,452
892,1235,798,1204,1111,1092,1324,122,1238,87,199,199,777,15,933,221,192,432,671,83
190,674,796,921,400,874,831,1212,361,720,288,230,1222,1259,1210,978,877,984,645,1201
460,1140,1199,1047,1211,1215,1053,574,271,796,33,1439,1418,207,1058,1013,721,97,296,670
920,70,578,549,501,174,1441,781,1144,301,222,665,338,1405,1392,439,958,1217,60,692
1049,912,1011,610,1283,1437,1406,1089,89,1271,832,9,883,792,381,51,1410,109,417,812
791,953,1067,585,997,1114,272,386,781,1430,78,1422,1054,500,1144,1081,128,1437,1336,1178
820,414,759,629,967,1325,862,946,1196,149,1100,769,197,296,1090,444,416,416,1262,582
1174,685,1355,1100,703,1439,909,171,116,1396,823,1291,406,1270,1232,580,553,828,339,1140
1383,1393,155,1363,1365,665,114,799,1292,294,1065,948,1382,1201,562,884,816,342,761,923
165,24,881,855,744,95,1036,1005,732,737,598,1287,1081,632,1118,1325,1209,1143,239,703
768,299,1377,1321,872,1127,1099,91,453,1188,477,673,659,945,1072,1147,703,1093,716,1446
1317,765,231,1009,781,97,487,835,291,813,353,983,1341,419,484,490,849,396,1364,225
663,122,1436,1407,1368,525,461,399,1351,33,872,335,1168,93,233,1418,477,70,979,1129
233,220,464,1168,487,378,834,1419,1429,1000,509,585,133,1406,411,157,488,697,142,24
1237,317,325,415,728,1389,712,1248,134,549,1067,845,678,1373,1110,208,1336,718,579,667
1093,1064,553,762,465,1128,507,1296,198,365,878,379,630,208,1334,1098,1121,1324,1138,1348
1365,45,469,486,791,241,911,405,1318,366,1076,228,473,630,832,0,164,597,937,419
198,797,1123,994,482,1317,1325,1223,267,655,624,970,1351,492,1292,484,570,690,605,158
1176,68,266,1278,645,1314,342,266,425,178,884,1289,556,78,649,188,740,1235,341,270
1415,834,1275,451,334,809,376,374,1224,1237,531,712,168,1333,775,322,1231,939,750,139
1322,1149,123,1385,647,1104,497,1330,1394,550,950,596,846,591,1149,796,1427,241,64,455
863,316,361,287,891,1343,1091,337,743,211,38,52,1106,1097,1146,1020,1291,15,340,161
194,737,19,682,1442,1298,748,132,1333,455,520,1031,328,695,313,1420,607,638,1415,1036
884,207,1243,252,572,681,612,36,452,246,1027,778,729,1177,783,423,1100,708,74,946
667,350,1101,1425,262,156,445,1357,940,256,694,1320,719,1058,673,438,594,873,1334,1134
815,698,97,320,258,126,1229,226,240,523,572,1129,555,1120,1447,166,262,485,734,89
365,826,309,951,167,554,1072,1400,101,1388,1364,90,1270,568,1380,1354,722,771,735,1230
1332,567,923,1445,1114,116,243,41,401,1048,98,1045,783,716,110,698,988,817,1165,1081
1193,462,887,81,616,576,1273,1081,974,1309,224,1324,163,608,781,1293,1279,3,1247,1312
851,963,669,786,203,1052,183,1026,760,1170,763,959,770,1431,1366,722,42,403,1179,913
672,215,323,687,25,1172,390,370,178,1375,723,1259,958,948,1169,306,773,235,34,1024
73,530,1013,712,1243,240,483,1027,388,239,828,200,422,408,76,159,4,617,102,935
870,10,535,180,922,770,1361,480,534,1258,394,374,220,521,1024,824,41,716,746,63
284,1179,654,0,754,634,431,427,375,57,184,887,257,1278,665,1236,1401,1047,1163,688
47,689,521,878,763,105,144,777,665,1138,283,346,918,1230,49,117,692,1290,529,952
850,65,1195,21,328,1049,1365,639,244,1259,786,1010,1261,1072,766,18,1310,269,193,1002
506,191,1218,876,906,937,1358,294,845,1314,982,134,521,65,1368,308,414,170,996,81
586,480,415,303,1022,380,1360,592,813,960,634,1372,1087,1055,10,777,606,291,446,1088
1139,62,1121,131,1296,562,799,1360,506,1072,1246,763,180,443,224,60,1205,843,1353,1376
1025,540,277,263,479,135,95,661,1418,1431,227,491,1107,130,1136,305,867,745,1303,1342
496,19,1189,1137,1081,1121,1204,456,629,151,260,332,938,903,604,1161,429,773,954,1399
728,1322,373,693,704,465,1195,1354,427,961,1282,559,1173,54,109,606,990,1311,1040,879
739,448,792,1242,1040,890,173,1322,1319,340,47,107,692,909,807,366,1102,654,1170,246
250,1066,1093,985,559,344,215,683,677,1378,522,1167,1125,617,1426,993,908,639,1079,1441
1441,1009,1246,489,675,636,1312,890,304,1076,145,920,17,354,638,274,409,610,855,779
704,1173,214,1229,1153,879,402,850,880,859,374,1140,502,200,1243,980,264,1100,19,143
281,829,353,681,1219,552,1278,704,269,577,866,512,726,375,1097,852,1123,1088,247,263
1051,957,927,1376,1086,1055,781,156,1363,793,1312,940,762,980,968,1198,240,641,375,905
1385,762,348,120,821,1316,23,935,208,171,591,873,1350,1103,266,664,178,335,268,1362
552,551,1207,1323,669,643,576,885,972,826,973,878,803,266,123,791,653,681,1398,1329
921,789,33,374,221,1144,648,484,511,1245,326,407,457,1016,590,803,1068,956,390,1159
388,764,45,331,1306,855,1154,642,210,1382,1281,214,166,1160,189,330,903,992,1420,170
664,1181,1420,1251,1031,108,91,1145,1237,119,1056,564,1292,1190,707,58,981,1185,345,240
1355,528,1302,313,1328,1305,307,547,1095,305,843,433,866,147,898,68,696,601,1443,79
665,1323,735,962,446,381,734,494,1199,984,972,473,566,580,1319,1265,61,455,739,1283
179,785,329,1147,874,688,382,572,265,1398,776,611,1345,1423,1151,1364,28,408,1433,1069
865,310,1350,834,1265,649,827,350,984,1379,808,77,539,501,135,581,1061,95,572,893
1095,1031,168,212,1118,1371,312,1278,1291,981,774,827,1083,1321,1371,396,161,700,1313,1222
859,556,270,528,1197,896,242,966,1296,907,749,1130,1355,1284,1148,1346,1440,702,670,219
383,282,902,1337,286,1014,975,774,724,1183,196,764,879,6,1060,347,532,989,923,1301
1066,180,814,1308,1446,486,1131,667,853,917,671,860,399,322,1322,886,1080,695,59,299
812,1298,731,598,1,990,1222,950,809,699,175,744,1016,1422,342,230,427,1186,658,802
1032,164,406,1037,1424,459,1346,330,484,1234,92,865,148,19,741,1006,89,161,965,1343
1281,54,770,1211,1130,353,515,1139,236,38,1354,579,720,738,1302,1048,470,606,1432,241
180,628,514,171,930,580,697,161,983,923,317,1413,1026,400,144,1328,832,182,1326,82
444,1,311,1127,1057,1339,1319,1140,1360,509,1225,1247,674,1131,627,821,615,143,1324,349
687,646,470,836,566,164,107,688,1037,755,12,1151,560,817,1053,119,961,1079,901,1347
578,406,803,18,1405,444,986,1157,509,586,163,999,718,747,44,290,1425,1198,1198,407
474,576,367,913,304,76,354,1408,491,279,1145,1202,1037,167,926,1255,518,498,1100,468
118,260,1442,1438,782,210,1270,971,86,648,1107,1354,1344,731,408,345,839,1349,1064,370
130,157,395,206,1361,1384,1289,192,1022,651,1324,678,687,1037,837,662,1392,1261,811,429
775,703,138,197,595,945,1114,124,1075,527,1207,660,755,762,549,1416,803,629,798,368
730,506,1138,420,1337,134,641,219,1388,850,1009,477,1186,1266,1402,951,77,1435,604,341
1371,263,590,1274,1275,1310,1220,1286,1105,672,856,929,805,95,426,1108,800,910,1220,310
1289,1016,1100,265,191,68,48,1317,1245,208,1311,128,1294,154,1083,280,207,786,724,195
307,1209,141,741,1154,362,907,343,229,844,508,1228,1064,919,1308,41,891,1377,1423,991
743,186,829,731,1138,1018,228,391,602,196,10,82,389,1231,858,814,1417,462,767,70
890,930,1357,694,13,745,1068,645,838,936,229,109,671,503,1432,251,139,1107,1197,1438
577,756,1394,929,1101,942,403,1299,525,124,356,1172,70,220,583,307,127,195,570,1021
733,38,842,66,1310,464,804,80,693,862,1125,198,1062,1186,1424,544,1359,384,1384,853
203,1245,1140,896,81,1023,1118,1003,734,40,267,97,741,1393,389,1216,743,1303,481,651
971,1376,839,586,662,1408,117,1423,1408,823,61,344,87,576,154,742,1370,1075,1340,441
318,678,4,208,1120,706,802,351,570,999,152,383,450,954,373,1095,316,294,474,1271
1205,474,307,376,340,532,393,196,1268,1190,1279,1000,1254,794,1186,1181,911,749,428,535
20,1369,173,623,1308,1435,51,942,1307,1289,676,1182,1277,434,1412,794,14,1176,343,136
280,1340,1256,338,1322,368,1107,37,339,496,566,800,903,1285,358,324,438,1281,613,130
1280,12,86,1188,433,18,380,532,637,987,215,882,28,91,1222,1374,403,819,1019,384
487,779,313,1191,235,3,705,215,821,6,177,1323,1359,1340,1099,431,1385,570,699,1175
699,966,1444,572,506,983,1282,1179,1018,1079,472,1364,322,843,283,83,640,60,436,131
796,1292,977,1181,1147,180,1200,176,496,389,997,613,435,462,318,1339,352,1161,1407,709
969,969,236,1011,1242,294,1357,461,35,1088,1397,340,628,1443,456,756,1297,1067,487,233
716,415,928,259,305,1356,809,851,1405,176,1399,1357,1102,1437,1125,98,739,22,653,593
1340,624,1367,315,290,1109,302,1295,737,705,1263,368,617,352,390,129,1298,1196,458,1241
562,978,1092,431,995,867,1344,404,256,777,1126,816,239,201,350,498,196,318,838,759
876,740,355,1082,1238,342,1216,865,977,1311,1371,361,1328,534,211,897,825,295,1011,1277
1202,857,220,969,540,310,745,515,1432,543,301,956,895,1026,928,885,435,1087,1188,816
1043,554,916,1218,1223,1090,179,430,227,904,451,79,1347,603,831,315,1317,1184,638,1154
1209,941,684,1134,53,1081,668,776,31,68,148,717,1036,238,1381,753,340,1434,857,1430
178,706,853,187,34,276,1304,855,1048,666,116,893,59,887,1317,755,206,57,805,626
771,360,64,91,495,693,109,638,412,464,858,542,1375,997,1420,1444,1024,138,546,1221
319,1058,558,1416,1440,974,683,560,575,1169,653,23,1031,1288,1112,788,234,302,457,1361
391,578,956,709,436,902,841,708,531,695,271,1438,500,1389,1448,11,232,980,589,309
813,134,876,1256,889,519,523,874,384,667,561,1244,1143,1383,936,260,228,74,1417,128
904,1032,248,211,209,215,1328,1448,1269,843,54,1424,47,1198,286,1299,1328,580,950,669
1299,1411,964,1250,348,1259,338,852,678,4,6,586,1151,196,471,1348,1389,981,1007,351
322,388,1446,674,570,670,337,360,370,53,1415,898,1012,597,1422,136,1257,847,411,256
1194,288,946,654,1233,403,481,327,922,1136,746,435,303,829,695,127,921,725,814,641
1110,1080,816,887,1139,63,540,1444,750,822,1421,972,575,1280,565,1242,1400,118,627,776
1445,1136,1060,1293,228,187,835,1339,211,442,948,849,869,41,721,1336,1364,431,695,164
1314,153,1161,793,530,1046,1179,358,823,734,1053,60,893,1246,900,1316,655,186,116,797
677,559,407,517,337,347,585,1245,1081,886,969,971,1388,972,345,988,809,292,238,975
18,302,102,188,1155,27,1296,743,1027,84,684,707,1274,588,400,248,1046,829,595,176
175,96,827,507,12,1242,955,904,642,1304,542,526,523,1050,950,342,1137,270,573,1204
509,424,49,69,548,1200,80,86,221,458,1372,299,558,440,776,932,524,1111,251,1235
1162,980,611,61,926,796,655,1115,1036,310,548,331,969,77,994,1274,169,392,909,1039
702,1079,576,959,529,656,1048,565,367,606,735,162,626,863,335,772,280,75,818,999
1270,183,1225,1223,185,226,361,1259,395,1042,1280,1284,410,388,765,419,376,938,1418,548
541,1285,691,1214,1404,964,201,174,871,1405,933,11,842,318,979,943,556,327,443,31
895,89,1395,182,452,1402,1135,436,196,612,110,520,181,991,386,774,1373,1430,828,967
990,1304,548,789,900,439,1347,669,1369,542,126,460,462,1045,1105,692,1418,1221,713,1335
834,954,134,522,136,407,357,104,925,895,740,941,54,1211,1376,99,584,995,1263,1099
1215,243,863,1406,596,308,296,201,14,152,1300,850,614,1448,698,681,810,764,1401,685
719,78,623,436,232,1091,792,1381,113,1233,640,1232,629,652,106,1125,960,659,693,792
396,1356,247,618,657,626,0,979,1379,808,912,553,492,114,412,252,562,1125,277,700
790,956,1187,135,62,1373,663,303,681,478,306,1112,1309,662,602,870,842,486,1108,236
102,117,381,1283,583,912,763,56,127,765,423,1039,1098,1221,729,510,1313,709,400,569
50,113,278,181,727,440,724,1208,16,1407,213,1048,391,703,868,697,1188,251,1012,308
1029,1129,1304,105,712,611,79,594,1308,1239,900,1288,580,146,1103,1148,1346,699,1054,1146
109,279,1296,222,350,371,556,977,920,434,344,152,533,783,988,862,835,488,1301,501
1196,476,1234,961,205,329,204,995,741,877,341,1201,1174,1356,162,733,78,308,958,394
1186,33,595,1195,895,1271,940,652,332,307,495,519,169,1331,548,1158,1194,175,889,221
606,989,1298,533,49,547,171,768,226,1284,639,443,46,253,1181,437,1031,586,647,725
868,562,1166,746,847,1218,660,1040,478,1406,470,1080,981,994,718,131,153,4,608,798
710,500,1164,190,788,1258,1232,915,816,1365,83,974,1265,72,1046,1121,188,117,1185,499
392,614,541,1006,1224,872,752,282,783,1313,1036,13,1046,979,244,1058,548,1325,367,418
357,1370,692,934,1017,288,360,68,300,909,261,679,41,1337,851,1164,1079,746,879,127
1081,2,825,659,143,1118,1262,1114,1165,1060,568,349,699,974,170,1063,847,1365,1243,355
975,1414,717,100,1113,1194,291,1370,830,11,360,922,427,1258,1201,31,651,612,841,265
1303,832,672,60,764,742,1423,913,212,1331,206,716,250,1163,751,1320,1387,964,1168,694
1370,908,988,882,539,249,826,33,796,160,1195,883,1439,874,806,403,1320,179,929,196
965,635,1043,484,816,424,870,834,733,1106,532,365,48,295,1057,710,557,863,326,980
1416,534,908,9,950,316,1447,264,1051,546,789,1209,2,714,1127,456,1097,875,1239,46
276,668,185,1235,507,1020,786,96,515,1134,189,382,1423,1275,1283,1028,150,331,995,771
1164,1099,605,122,815,739,485,818,329,693,628,80,353,776,993,1287,1130,1157,946,1118
770,1443,116,1374,461,483,580,792,941,510,1139,768,1390,35,834,432,388,1336,511,1094
1354,671,36,495,1309,504,1253,909,1434,12,741,1338,371,917,295,955,115,1315,1156,374
654,42,596,1177,438,1117,659,97,475,225,82,309,187,1154,183,1358,795,79,1029,148
759,304,1040,1297,57,159,557,656,358,453,490,1210,1399,1282,1134,902,1122,1246,359,1170
77,1439,981,1087,925,1254,1301,648,661,485,365,87,752,216,1285,289,852,382,1149,53
395,888,907,1198,836,804,1425,1158,935,1113,1102,896,1144,145,175,153,1059,969,448,680
440,109,423,192,1041,985,1025,349,44,287,186,1096,129,194,999,1003,389,272,42,1371
638,697,1178,395,723,1153,1212,666,721,1093,124,1216,120,248,81,1128,704,1051,257,989
74,887,1440,945,440,175,654,778,1007,772,1307,1333,997,526,770,1049,1379,1284,175,329
653,1046,915,1104,1149,272,537,608,876,181,1404,1417,377,930,323,1323,828,550,473,1209
825,1137,1281,744,443,953,191,1109,288,24,425,1314,679,590,460,762,694,373,1153,1443
501,275,1063,449,1140,781,1174,1300,18,664,48,431,927,698,1391,549,1312,50,924,581
152,504,47,1411,1237,819,554,1328,1201,1230,513,1345,1376,1335,475,194,822,1422,121,1152
59,1256,229,336,399,325,645,246,659,1432,686,1356,736,638,1340,1116,830,1317,482,1444
1120,1251,698,974,722,377,225,1153,917,407,534,218,398,1302,1394,1203,84,1388,17,1008
352,1161,435,982,164,13,1067,276,1410,964,793,603,975,962,1403,611,603,453,1115,56
661,1394,865,1219,746,432,787,297,1115,721,1443,590,603,736,479,492,249,1415,412,145
42,521,1424,3,888,1401,94,1233,504,31,274,1,1068,1365,488,196,472,1359,1056,579
1017,904,1198,393,248,1038,900,113,742,1387,85,742,481,1094,187,150,111,966,1196,1377
286,853,1036,67,398,244,1074,1000,574,69,135,261,383,1398,763,683,868,273,382,824
1283,802,922,324,497,194,199,741,833,1367,1132,1310,490,719,623,158,1409,89,189,1422
786,744,921,779,504,1344,725,691,64,711,1428,403,302,743,1196,1051,451,17,131,945
623,242,661,711,291,1086,82,1311,393,1033,693,631,1369,892,347,1345,522,271,1356,746
242,810,302,10,599,639,149,158,1345,456,1334,1149,834,423,171,96,986,926,641,1080
746,1231,718,1368,1158,60,434,1053,988,846,1283,1336,1167,257,1223,410,1221,1025,704,1111
258,1011,485,505,898,772,780,1306,968,72,201,119,727,707,496,402,1333,29,576,845
669,1156,939,922,909,949,316,1406,373,1369,974,989,1156,1363,289,262,1152,588,488,182
1177,1415,1117,332,748,1282,1038,67,929,214,1389,691,701,38,855,893,879,378,1171,392
1443,464,442,863,532,763,320,985,1358,1380,544,802,731,558,360,480,1187,727,581,488
769,312,751,59,144,1123,265,1082,625,998,626,112,126,816,1005,857,267,905,1258,1090
1287,720,732,456,533,425,129,1376,500,685,273,1192,589,1011,221,1050,1082,513,1072,1366
468,1157,1115,96,903,306,798,371,1426,1015,88,1325,224,1245,253,1370,754,561,584,787
1197,1383,909,54,639,883,715,123,314,117,251,640,971,1145,942,256,1258,103,1311,118
1086,133,958,1023,320,931,1019,472,1263,274,871,617,395,582,228,741,281,1226,601,614
1434,1213,580,1249,633,1085,578,345,386,128,1143,3,495,221,1429,838,925,1307,1344,724
498,418,690,237,491,1048,339,1341,153,788,804,1085,467,679,1347,623,897,881,180,718
801,285,227,215,1049,146,749,145,560,414,1441,175,1339,1446,996,123,93,728,1137,137
610,1294,440,389,372,1150,234,912,49,1163,536,1046,1200,259,1256,940,1255,591,873,961
832,69,1021,284,700,120,1333,1129,668,1395,1111,300,1235,445,925,180,1326,6,1210,1091
525,591,900,909,1115,1445,988,1288,664,929,1231,1431,10,135,19,767,145,1018,1403,941
115,1258,569,183,554,409,876,931,906,1145,397,1278,1427,1044,683,1109,195,268,665,886
376,1392,280,942,684,400,26,438,723,569,90,951,344,535,1059,1155,1072,653,1043,693
523,602,1110,980,1297,723,581,858,444,552,1406,1301,854,37,1089,1357,1214,924,1111,556
172,932,793,952,162,297,791,1442,90,818,1152,534,4,344,1039,479,1039,45,331,850
375,354,618,655,260,788,832,1096,1083,134,739,54,436,258,212,227,1078,665,421,529
556,916,296,174,1080,538,1434,675,1437,250,200,528,152,540,296,1056,535,1296,477,814
640,105,1308,163,867,229,789,8,725,147,1098,1444,610,1359,1245,974,573,228,364,790
426,899,783,1236,1048,927,727,245,671,112,343,1087,1131,108,631,507,1442,1062,310,877
303,1409,581,770,928,476,901,139,676,618,701,668,817,870,754,128,276,341,1209,391
432,478,884,944,1348,209,176,630,1305,1276,978,7,860,187,1236,466,766,1183,1363,843
142,1259,598,293,557,1208,420,1258,749,741,1122,169,1365,599,125,348,236,674,819,224
1406,1078,885,1423,608,1367,1137,411,708,598,168,1255,191,786,976,764,445,67,1222,104
1295,599,653,318,593,321,667,1070,727,535,1382,817,823,342,753,1331,424,1381,1360,1112
1158,707,425,391,295,632,983,10,619,801,1254,563,21,511,1000,1386,456,80,117,383
544,401,449,1002,484,107,281,1432,144,252,210,701,484,821,1104,590,605,290,976,493
1201,291,1186,707,1074,351,711,714,1281,871,601,806,425,1303,1207,1182,494,1071,1050,899
936,1018,912,995,1011,1274,953,680,167,2,758,1366,494,614,308,919,493,625,205,1327
164,131,677,678,644,1418,378,76,523,493,108,1388,1002,355,634,369,941,63,680,958
758,90,497,1442,1291,372,553,1287,201,675,1302,400,530,33,140,526,569,860,405,519
1422,1346,614,526,543,926,682,13,702,1195,1396,1349,880,1350,903,441,1302,883,305,1394
210,525,628,1248,1009,301,555,279,170,1389,892,902,94,1210,737,465,92,1298,410,1360
186,1305,1082,111,946,65,392,523,888,30,762,1258,1213,810,21,672,1168,589,245,660
294,627,1307,1140,283,1131,606,416,904,501,1075,1285,917,1376,227,718,1290,869,921,1184
312,1029,243,478,919,692,1337,701,1239,216,1288,743,53,1404,451,226,966,652,13,1011
966,1081,950,666,1410,198,681,260,1208,1018,1339,1256,816,1073,788,1417,331,380,1190,690
146,332,436,908,412,34,720,5,15,770,1369,445,587,361,3,3,31,110,1097,417
754,273,1363,309,996,1188,386,137,405,167,1048,1375,897,769,912,975,1339,624,334,335
1167,1301,621,1001,1129,358,277,1183,1113,865,348,145,1195,897,835,1070,707,468,166,328
1440,1428,1175,1343,1008,183,735,988,1103,555,302,895,1276,138,482,1445,126,898,721,656
901,76,122,1116,632,1050,1002,617,430,1013,496,305,311,968,293,617,680,1368,564,250
103,550,682,871,1305,1334,389,1187,1006,869,1315,457,1386,1377,1337,825,1034,1156,896,911
827,1090,889,570,1239,841,599,341,1275,1062,93,1014,1058,1364,607,1172,630,906,479,804
72,21,805,213,477,1,170,487,262,530,1319,936,1391,101,192,605,1042,185,959,618
1214,569,728,1173,1286,1382,1380,1092,397,645,654,1050,909,498,312,147,1430,277,957,1075
727,67,883,88,940,1361,305,170,104,322,738,1076,382,784,51,281,238,1297,966,838
628,831,1211,43,1303,616,1031,956,1359,1323,1337,698,513,470,343,971,590,477,105,1417
1326,1216,603,1034,808,1421,619,1062,356,428,1265,24,514,360,1439,1275,654,61,1180,997
633,98,1095,632,800,1113,120,641,12,1203,1013,574,722,958,1135,856,1437,519,6,553
522,778,1058,343,1082,268,90,989,797,1360,783,190,194,374,181,702,418,831,1167,9
290,1260,1358,465,68,1173,1110,481,558,1281,1161,270,570,946,371,675,1095,1305,654,390
234,138,1342,351,1127,38,1040,321,1435,1052,718,653,23,1033,402,1241,1288,435,420,152
941,708,194,543,86,402,356,1388,182,642,214,984,986,106,819,1267,645,166,475,1058
1185,1075,188,382,381,914,459,116,632,1132,328,1052,177,802,1365,841,552,901,237,908
1042,362,785,1049,622,1322,1314,1058,168,1252,802,1219,715,105,190,1439,770,908,1440,371
1200,890,976,844,1353,1301,476,1411,499,785,1398,28,1147,1403,791,415,901,890,677,1233
910,256,1125,512,278,179,1410,1104,1339,536,318,1332,730,764,74,461,978,600,928,897
625,389,667,1128,917,892,1032,663,1253,1328,1120,378,973,473,316,143,484,1140,691,559
1333,1282,196,583,778,408,42,121,1058,698,951,666,172,71,577,19,72,712,416,1000
14,1347,1403,737,468,807,744,628,729,875,1376,499,444,750,949,1247,43,520,292,292
1247,1404,1070,1359,388,251,65,313,709,1336,1039,1079,925,364,1227,56,859,835,1110,912
1124,549,1096,839,1385,598,164,70,1212,1166,236,50,581,635,1296,717,760,816,556,1061
311,219,1179,1310,551,1329,777,225,982,1287,629,979,1380,409,111,303,287,480,568,710
689,622,568,1150,907,1289,1123,789,1279,831,109,1297,1395,1091,1339,214,372,918,557,1332
1367,1434,1319,289,1331,43,319,99,410,654,795,222,892,1239,156,1117,930,136,796,352
183,803,1078,1108,145,1313,1177,505,1054,1192,518,163,1340,644,1202,1201,448,1189,1166,350
1318,3,693,907,149,375,122,1363,1400,1043,481,1083,613,1420,859,1361,393,1050,1030,549
968,964,496,677,637,1002,1094,1443,965,403,1329,192,1176,518,997,45,1203,524,231,869
877,1220,701,558,690,304,671,9,563,1044,574,702,1065,485,374,371,783,1104,2,1317
122,223,1031,499,1148,930,346,1099,924,522,1106,513,131,564,697,1257,729,1314,524,405
1293,146,490,506,41,851,925,194,323,408,607,1416,1256,1069,112,1360,381,183,440,134
1140,1055,1325,6,1327,315,852,588,801,587,1022,1054,761,345,526,245,611,171,1224,634
1213,1109,1258,1135,910,900,622,1235,584,498,1175,292,1023,1031,98,1365,201,917,498,401
757,838,1229,1071,717,871,1073,625,97,927,611,1027,655,628,406,994,1081,246,403,174
803,1177,179,574,819,801,895,1052,1116,155,413,364,1040,861,700,1272,1058,1023,195,29
1138,1039,757,778,835,1403,933,889,222,804,803,310,758,905,159,519,64,411,759,1120
488,1232,1441,784,138,1067,78,1271,285,942,434,823,865,886,344,114,509,1256,470,38
1106,946,742,1382,387,544,52,760,7,248,557,1089,527,442,742,1030,568,1158,770,696
1179,1203,1171,196,1437,1209,167,900,1120,786,1059,1147,162,933,913,406,788,442,862,1156
1236,357,269,65,444,507,195,742,683,1290,179,196,1363,1184,637,728,1070,1429,1284,864
1035,1174,1425,915,636,1145,1001,1334,620,668,228,286,859,1071,273,455,853,670,542,857
1149,79,913,765,224,527,198,564,1108,61,102,1162,624,274,537,655,1300,285,1017,1130
104,617,824,437,999,330,621,1204,1430,1104,1381,1322,779,1085,545,1231,778,736,1444,147
495,128,648,1358,766,94,815,513,330,81,1118,1170,874,124,1305,422,1043,154,318,1384
155,821,1267,999,1413,238,823,199,938,851,34,912,1165,592,443,91,758,458,640,921
836,753,1354,1409,783,811,750,1261,1241,1221,645,572,567,1150,1248,842,674,602,1412,37
566,792,132,28,1090,1022,836,1421,1079,947,602,927,1361,730,477,240,258,38,682,1404
957,1146,1062,758,1307,777,570,1029,1085,1238,1087,1062,1411,763,1266,304,226,402,151,639
833,1381,370,257,896,140,1342,1291,416,237,56,289,1024,351,420,1349,480,1203,1025,471
799,742,763,276,537,25,231,1405,254,726,1091,622,1384,751,1141,905,1076,25,321,976
1260,352,233,107,199,803,1439,613,1180,860,1167,829,782,458,576,890,1165,1405,935,1098
853,1253,1351,142,839,560,365,283,237,1330,953,1049,950,506,915,1249,462,914,1445,1110
228,439,467,483,389,596,886,536,1176,1249,1213,74,1122,487,895,1085,1285,1116,635,842
848,449,1297,1129,805,797,18,934,739,9,1031,1328,847,275,34,82,991,1105,40,866
75,48,662,249,1302,1281,1167,676,1188,314,863,61,351,581,230,834,69,961,1044,1246
1232,430,1010,244,716,1364,1242,34,1059,180,1374,700,164,681,92,71,932,37,1090,55
1019,227,124,1252,223,87,1403,896,1404,1148,511,506,249,1427,792,509,70,39,1201,208
181,975,769,467,1202,1328,340,1189,890,394,1343,1381,26,739,1111,84,275,703,977,1274
1001,865,63,626,1431,1154,1396,1267,1101,230,8,1241,430,424,578,578,455,637,171,861
1252,509,1159,304,156,1074,1144,177,829,650,366,1340,287,515,437,851,471,314,544,918
386,502,1340,984,1262,1047,1021,4,1046,468,166,908,283,1139,163,255,668,953,36,1128
1373,568,268,740,410,645,627,1256,1365,27,158,89,793,1183,615,464,677,1320,1256,500
1056,399,1283,866,1071,309,821,220,407,150,1306,1257,852,1035,786,145,441,1407,1009,1275
