group_0,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19
6372,515,13649,5760,20827,15269,24847,5530,16773,12086,15518,16106,4888,13659,9408,19834,17896,10036,8557,1700
13580,12870,6688,18877,17370,20226,21057,4551,8775,2053,20294,4115,18324,23130,18620,8350,4003,23464,2397,25632
5750,23226,13863,23223,10762,13212,21547,8987,16719,18448,13963,7559,18994,15090,12582,15048,5828,9867,18992,12611
18587,6941,18069,9217,21238,24484,22856,3214,3611,22043,3979,12853,16976,17949,3073,3748,25529,9632,6385,18129
14356,11598,24317,13825,8155,17091,8822,4194,2491,17330,15736,5941,20915,9789,10878,4787,8010,15420,16353,6157
17198,19320,8299,12520,11405,13247,2832,21078,19131,6027,23974,6856,15844,1055,23883,10614,1810,8768,1368,5355
12905,7572,23651,6574,442,13115,10488,12619,18122,2829,8810,18012,16249,23719,20848,13334,19674,14868,4086,9322
19740,19860,20200,11925,22266,14938,3170,5468,16716,13487,11739,20439,12994,18775,11501,14628,18062,6681,16482,863
2964,14617,558,2523,24938,20089,24975,20967,2482,3591,8259,23017,5433,3035,1213,13198,15563,22466,15039,5023
25935,24341,4323,6201,9639,14109,19502,2523,7073,4888,24902,22624,16266,17094,15809,13798,10110,19968,24108,24026
16698,7864,2912,23509,22274,829,5045,21502,10258,3960,24494,21595,19683,10658,1159,1471,5011,25429,20541,1391
24068,24096,10310,14934,2648,16521,23960,7559,17911,22232,7788,11201,7943,23428,16403,7046,15605,277,4115,23090
15516,24423,19592,10881,18883,10488,16886,12151,4258,20216,10718,22892,24624,7724,24222,20462,22322,18413,4139,15768
3019,14893,11848,5688,10842,17950,18363,20795,17276,6129,15149,22539,13664,15732,13285,22085,7357,7173,15765,25422
7659,11123,8903,19508,8964,19408,259,21192,22285,15412,14755,10292,18960,21795,9191,6375,3306,15572,16465,20902
10330,5425,24751,9156,20832,22215,4957,3941,6697,10959,22147,22278,5092,21607,10257,3747,13769,24165,9246,9840
20455,19269,5764,23791,6308,14092,8670,1898,8271,21829,11121,8049,17152,1923,24758,20973,1317,9458,22934,23482
21989,8542,3626,3414,8498,8995,18140,718,11063,24170,8993,12542,11853,4871,6042,11315,5881,17277,17365,16180
25634,14071,19674,20383,9347,24471,23086,19991,9197,9153,1029,22254,19817,20056,2174,10555,20354,7795,795,6472
24911,20757,8242,20705,17667,23273,19535,17251,6001,22293,16908,23841,13626,1260,23304,19405,25803,17500,16722,8774
6218,6394,981,5286,18902,9614,21222,9738,15711,12556,22770,11782,12496,12086,17951,15747,21900,8252,15812,1323
23388,11849,5137,2436,17152,12306,7185,16357,12382,22895,7913,18126,13262,13773,22049,20465,11427,4302,9832,8975
7183,13036,18719,14041,25406,7272,10632,24326,5208,4664,9738,23303,4699,3357,23016,14927,8914,22741,12413,17907
7654,11304,3789,1109,8959,25791,11205,4926,20483,24285,7186,19405,7430,12802,24622,19301,21660,3489,9655,10341
14764,10668,24064,14879,4095,6442,9371,3918,22553,1194,23808,3772,7195,24464,23715,11623,12271,5663,20783,673
25934,7890,12213,12748,7115,18846,11832,1951,14608,13686,14001,13393,8453,24280,2472,18299,11866,4776,20328,17501
19638,2503,7266,2315,1039,15979,10827,24597,8805,528,20582,24560,12350,8142,131,20535,8054,6012,10326,9649
962,1901,16181,25947,17565,17104,22635,23684,10874,6619,9509,17806,18637,15651,20071,16426,23424,4397,4459,24520
12327,6111,12138,10456,12340,9216,22863,6004,17278,6938,8430,6925,8025,5436,15549,13159,20783,1074,18436,587
1605,10189,13691,1948,1283,18213,125,12169,5606,10286,2807,3349,24099,7962,14111,21868,8548,15019,4472,24256
9817,7990,2300,19575,5502,10455,6941,23981,25225,1235,22317,632,14123,20038,12334,8236,9675,5537,7157,2030
21883,18259,18346,994,22491,12127,2352,13919,25031,24807,11871,1768,10029,4317,24653,6138,25288,9701,24116,7180
2022,6837,7975,2269,16198,10419,4466,17939,22423,7365,3646,6586,15044,5432,11944,14185,21828,20388,25386,22784
5238,11648,5185,19831,3943,24327,21356,4637,1729,12828,10019,6903,11345,21801,25485,4916,22084,19386,3597,14285
9333,17577,18555,1399,24660,12712,1340,16781,24229,5293,1639,20225,7252,4716,22682,16858,24234,10844,3820,8640
23801,12774,21816,21728,24449,15312,4941,6408,5503,24121,8194,1871,7458,1887,7721,22938,4966,2519,13571,25742
17768,2539,18270,15040,22243,15201,1216,9686,4332,6145,14396,8972,10487,20260,18816,23914,20320,7292,24929,14505
24012,20,17706,11453,5437,5542,15593,12105,7448,10641,22580,8495,2222,17510,8673,24973,741,22258,25716,7055
2435,18066,23056,16656,25675,18147,24479,19411,16585,13482,16599,16954,19875,6767,13347,19261,10012,10039,4083,20209
10632,17595,12040,12241,13839,21259,11311,5948,17339,10325,7237,5511,2260,11863,18164,16275,11092,12387,17333,13740
10608,14102,589,8888,18849,1367,11975,4022,10296,9613,16494,6997,10148,25527,3008,23193,9929,15803,9352,7772
13871,12372,6161,15877,16902,15562,10988,5702,16530,6523,4145,6579,24687,12036,1326,24885,22050,22176,2658,23133
6123,507,23123,14901,18392,3315,728,16818,24155,24499,7501,18077,18528,7278,20312,19680,9529,15528,4502,12817
22785,7898,23007,19054,127,12643,9224,23599,14199,20563,4774,16560,22998,2688,25215,21638,19845,22559,2047,4308
14575,12115,14577,15302,13488,19319,5140,11947,286,10085,14907,9605,25395,13074,7611,21429,4869,3749,13351,2242
7769,14039,8606,11362,25076,18141,5975,5189,9019,11945,9238,4338,23840,8835,23714,1623,16519,7916,23478,19246
19341,20299,13004,6577,507,20325,2049,24794,25821,21811,20925,4738,20741,11687,15457,21312,7720,22247,14003,21993
5840,6587,4159,9266,18125,19001,23544,15607,2900,24119,12579,20360,15898,9234,18735,22199,12461,23835,441,4276
22173,15588,23487,15016,23011,21566,19487,24021,21928,7844,9786,24441,25321,4638,10968,12361,1526,21596,14768,2893
22871,19770,13892,2069,4002,22157,4806,2499,24721,20297,19985,8617,22333,12460,25261,20411,4617,20661,21135,12002
18885,518,24341,914,7506,24651,22889,10416,7295,4109,17827,9270,15991,7929,14990,10561,12684,13454,13703,22378
14553,2311,1476,21959,24164,13975,2478,3529,118,13894,17080,24701,23086,12578,4204,6331,2572,23759,18203,11950
15199,16895,17539,6356,3404,1155,4289,4915,15059,21391,24843,7865,19443,17672,233,22244,5169,10539,19161,17765
3013,4822,4625,8122,24069,5284,24645,768,10031,25086,4531,20359,19245,24751,1622,25295,25123,17091,24004,7000
17187,11915,21173,961,13613,9500,2362,10528,4495,8324,15082,24439,130,15864,25559,6884,3480,20269,15187,10745
11364,16997,5004,12261,21417,25772,8659,264,2167,15294,9162,10800,23303,15795,12030,3517,15939,521,25907,19976
3109,19081,4755,13060,23680,14326,6400,4109,4612,6771,2458,7008,6292,24569,23707,7124,1132,13802,12306,6005
3219,10139,25688,20130,14730,15237,6453,9397,25553,10150,8443,14416,13317,19369,6347,2298,20474,7495,11210,12759
7118,11018,10607,15454,18029,20556,19750,17488,13392,289,966,6574,3908,17853,11682,21093,2352,24640,14833,20982
13250,14321,13565,15758,2171,2182,6609,4918,4966,1008,25605,8683,25469,3341,14858,25818,22367,9048,17224,14287
10022,14862,24665,12957,1380,7880,23152,10334,8828,8460,378,15948,22941,24564,1134,13388,22244,15844,19335,13656
18118,1591,2380,12081,5718,4368,4086,9569,17335,9810,12091,17271,5074,1858,25587,10130,18114,13822,6106,9495
9187,4294,20244,22429,6589,8371,9709,12692,2964,4880,22958,12038,13144,2754,10373,7563,22389,6951,19694,12874
8889,15805,4259,1037,3139,15684,2673,18763,20517,7550,4828,14852,8868,7445,4928,3019,13051,15341,16921,17401
8397,19903,13699,9802,15558,11517,12508,8825,25473,1657,16307,24856,19541,8459,25380,15947,11879,15396,3322,8029
12832,13788,21585,223,7561,17297,24195,16911,22304,21902,16306,24946,830,18027,15136,21789,8106,1348,15832,25314
13831,17048,24924,17346,22543,23761,9495,20279,8617,17124,3705,5656,22639,16584,380,9889,4136,21123,21979,19537
10582,19822,12494,24394,5558,3603,2367,19340,22275,2908,2753,1269,1192,21215,25820,21170,4331,3193,17282,24013
25449,12225,14406,22929,24650,10532,11114,1809,12494,6082,10248,6046,20288,4133,14471,17590,13039,6169,13217,16699
22751,13766,16482,2671,22684,20948,70,4956,19945,23082,23288,20141,16168,21860,7845,10512,1796,16044,15268,4167
23217,20832,4970,12047,22899,421,23207,14341,2224,13810,12192,5945,18485,23528,5297,547,9520,25955,25628,11555
18315,6169,4943,21496,304,305,3721,1958,9687,15593,22918,2941,9457,15779,1385,5988,24892,10932,5147,8254
9853,17506,6165,18137,13201,23291,21809,1768,12849,16384,22694,9527,11715,20894,11577,6041,2309,12604,11091,2218
18352,22557,9188,3566,4755,23932,12829,2709,11940,3429,6540,20989,757,5016,6437,9312,24208,11965,22627,7045
226,22218,13240,2059,12785,2239,68,2923,25544,15272,5806,8560,20497,18566,20873,25775,13517,2236,16379,11863
5916,14576,4661,20729,14905,13967,18232,25837,7259,24976,22053,8935,15011,10785,12266,11645,8341,13502,22422,12765
10943,3864,16038,5841,25176,22841,11809,4781,25619,5818,10427,11769,24676,14068,21917,24891,9436,4009,10280,23297
14490,2366,4529,19896,16697,13315,10203,24250,4206,24991,21038,24619,11386,1063,21539,23300,14667,2721,9422,5597
5311,13887,13610,18110,3657,25783,335,10332,22558,4337,17769,22379,10013,17743,19316,23644,22038,15031,12601,440
24404,13879,11904,14223,23143,6682,19818,24687,9583,18438,3921,8153,62,8764,6694,6847,18079,20493,20487,5409
8939,17031,23454,23265,14766,5144,17036,20427,15369,18795,19355,25625,4624,13480,16820,7673,14120,5427,124,6323
10987,12975,25561,25554,18277,3686,17073,25795,14633,21357,25205,7619,17086,6937,9186,17527,2260,16462,3542,5843
3648,23976,752,3579,6637,25380,19091,17277,10956,7204,10300,7820,7188,10317,6561,3054,3971,2491,6288,6291
13214,18059,6364,11268,7359,10975,11104,23174,23631,21013,19339,14008,8853,9722,8927,87,9847,11904,23791,3757
16771,12228,10586,14919,13535,14167,25627,17185,21190,3514,2932,14236,6423,17297,13646,19048,20536,9239,12705,15855
16298,25720,15010,14587,1803,19250,13974,6324,11951,7409,8284,1239,19739,5961,16115,10033,2118,25618,19011,2830
10626,16872,15437,20564,5176,3814,22461,7854,4441,16928,15664,1771,4173,15814,24464,20826,218,19809,18235,17892
7869,23449,11538,9701,16609,14534,25904,10409,3078,2408,20821,19033,1328,1725,15142,25114,13260,19961,18207,4918
10785,25437,13147,2942,22480,644,1127,905,17337,6450,15833,2556,4707,7678,5554,10082,22564,24417,10753,2211
7175,12500,18145,9164,25470,18064,11995,5142,15810,22003,13549,20895,10441,20352,23808,16090,3862,13695,14082,24832
7912,7876,12830,12869,12939,8939,21675,14781,13977,18141,12142,1666,5601,13139,16906,10620,15248,20977,3260,189
9845,2302,22212,9917,8889,6010,8711,18975,12931,17846,10066,14454,8503,20500,16981,15260,7890,10937,21367,19258
2235,4726,13330,10200,6420,1896,1328,24251,10628,7870,1911,18360,2780,24539,24216,2138,8440,20376,12193,12317
22913,13672,25355,18047,9733,21458,1850,14206,17679,14238,17792,9939,8881,20889,16367,20687,6191,23343,16591,22188
24856,25294,18789,17984,10970,2379,11746,4439,3910,5357,3013,18378,5611,12316,10898,11514,4483,6772,25811,16269
5703,6835,17176,6286,136,19294,6425,18096,4148,17924,10966,18461,19612,6058,12507,14405,7595,3108,9614,10
319,12309,15089,18733,19462,12903,25574,14237,2373,16314,22003,21146,1263,9242,17932,8489,13651,11247,17901,16971
13764,24547,19043,1287,11362,8377,6686,21409,7864,19993,5718,11036,8169,3784,12681,523,15461,6596,3663,4460
599,23380,13868,17116,8725,20315,7510,23914,2582,5142,13824,9600,13337,2576,22570,25272,24759,1069,1031,1156
17838,3172,18434,12212,288,16049,7581,211,4765,12791,3581,18857,2016,19162,25156,3575,11466,16532,847,8686
14257,15166,20732,14043,20517,9825,22473,7166,23261,11887,18330,11325,14243,8032,225,6449,2719,10678,9559,1394
4829,17627,14522,4764,20601,18259,24514,22922,18355,21507,8711,17134,23560,21129,3747,15092,19419,8929,19410,16696
19956,25640,11055,24261,20695,14170,3941,3179,5444,23264,3712,20188,14811,19355,20925,17763,18174,21672,2919,6978
7372,21326,20047,13180,10361,18261,16824,890,12891,13590,9715,13558,11837,9867,9340,7374,21487,5768,10586,830
19321,1818,17834,19349,14710,12742,12988,13986,6075,4692,4465,20105,14118,22238,12952,11763,3870,11009,11948,12634
2792,21746,15712,4051,20471,17691,25122,9521,10453,4216,24094,6795,18872,23311,17701,19627,5931,19803,3013,25918
20329,14604,24358,10000,21350,25592,25838,9562,1199,20323,16677,8569,735,6748,23881,7977,20707,14677,14502,20703
15306,19970,23267,6813,575,20483,23179,20652,1281,25714,5476,21668,2251,9521,5088,3348,3007,24239,13651,19945
19738,11739,18699,17649,2078,22016,23127,18750,11564,1006,25755,12438,13879,19846,14476,24490,5077,561,10537,5475
20854,648,229,11368,14117,14734,17041,1979,23657,14264,5772,2243,1820,12455,3112,22346,6946,3266,18339,13897
13616,13148,24177,8124,22655,14872,7141,25642,20610,19438,5244,1077,688,4819,17789,23927,20350,14209,11780,10367
11289,18472,11635,7247,22971,13376,19144,23262,12932,3014,5083,5325,6239,14864,9341,21949,22392,2962,17160,22608
3482,18968,16122,8719,22621,5592,14778,10602,4421,22256,13007,18225,5167,6200,17276,18953,17130,10188,24066,6200
8989,20906,24523,23,6083,13386,22343,22044,10153,25038,13713,23029,3311,9306,5031,20589,19536,11406,18149,18445
23651,24269,6958,23774,2286,24783,5007,14852,9580,10382,6458,21486,23990,18621,9229,24015,1140,21919,21048,18479
13402,13088,17940,22452,13596,14969,21716,4546,308,15224,6269,1271,13353,6829,5155,19912,10576,20778,2196,25585
665,23161,21671,4910,12696,11634,24983,3634,1501,15181,13507,6738,2080,13412,13157,22995,20555,5786,10216,537
566,18204,11149,32,24022,11638,18949,20134,1552,11742,2433,11397,21383,23601,5914,331,1887,5461,2800,1852
14781,19443,1081,19723,11372,10816,2319,24576,1985,13017,20271,739,17778,24712,25466,990,20739,17877,22505,7489
21499,19804,1572,4118,15792,25528,13242,22137,22611,16151,11913,16389,11466,13181,7026,4623,22520,11494,7180,25276
25378,25554,9947,18641,24154,5062,17208,3619,2772,2598,2541,8126,14376,13031,4172,5398,15799,4082,19857,7296
23391,3974,17824,4692,7185,19634,21182,4631,13928,15653,4017,3090,24107,5934,11096,3534,9674,23960,11197,4393
6465,514,13577,13046,15574,10698,21878,18346,54,21131,1754,8200,12247,22573,8289,6641,4675,18759,9222,20625
18062,20624,14642,2720,23858,6380,6518,4590,8866,25925,25343,22881,23856,13386,7661,20068,10951,16376,25598,20304
6941,15575,7700,24841,5238,25243,12938,17738,15729,7692,21337,20317,23130,17242,13362,13841,22174,19132,7085,1042
24577,15388,16648,18732,17948,624,22164,7181,11181,23153,10262,12311,13482,20248,17383,1754,15067,1816,20322,25067
8263,24947,3741,24197,9991,9643,22742,7547,8377,7092,24848,3721,18601,20565,25694,12892,6003,16450,2774,16294
2141,14564,13570,4979,11606,24309,1335,5554,6488,25282,19274,5451,22258,9918,18185,6789,5383,10075,17784,1077
5656,22185,17862,17538,22860,19570,20210,19420,11376,18559,23392,7259,11422,14669,3134,6888,17146,20766,20652,732
7018,6258,5240,5101,5436,8757,9078,25439,17268,11240,1376,5382,6129,1099,7367,17558,6571,8256,13221,7885
15965,295,5743,5471,25035,20554,4301,16882,19194,3366,19572,1389,13321,7313,2984,20475,10384,8863,15969,19422
20430,6044,15826,25475,19276,14423,14071,18233,12374,9254,3659,18002,17857,25202,2785,25919,19319,16364,792,18660
13878,18107,4394,13158,19623,15007,5114,25455,11476,21635,20960,25371,2394,8865,13241,23260,18082,18740,3413,16901
12050,24644,13496,4567,25420,12353,12905,25799,24669,16547,17574,10086,7743,15142,23654,9591,13354,24341,10576,14853
9953,19279,14330,7372,5506,6481,25230,7614,23165,22681,25656,6792,5109,3381,9407,5634,25708,9868,20259,192
18881,21091,3194,15503,24409,14239,25216,10458,17107,16351,18842,7262,12089,24773,16837,6322,1269,19387,22857,21896
5046,13161,19558,19950,7642,10287,21378,21071,2408,16759,2593,1981,24606,4240,13166,10708,19054,7823,156,6344
1323,9008,8662,21203,22755,12674,12148,2136,1850,4812,17793,19070,18260,11309,24517,1541,7598,18792,8461,4789
23484,12235,329,20463,19798,17125,5812,18708,13036,6581,9810,801,7785,6662,22797,22528,19608,5643,2839,14388
3359,2104,17189,19256,23169,11525,20314,1473,13742,18955,5110,14878,9945,24190,19688,11398,9309,10834,25340,7648
17043,14271,25409,22040,9586,7681,959,19133,19578,25862,7084,10765,591,2635,9115,19331,6503,16880,16930,5807
13276,21906,16423,24087,18151,12687,8230,22531,1285,20329,19550,1576,16256,25455,16939,22928,3194,293,24551,8149
24652,8853,17766,6438,6124,12963,11597,7874,4760,3763,2851,2591,15877,7517,24417,21266,3744,14062,4706,10143
20379,4755,22503,6061,7188,12821,1595,1486,2711,7687,120,14141,10111,24288,19649,15975,506,5956,13410,7187
9723,13895,8186,10012,25141,8615,25149,17666,13432,24497,3756,10663,10044,25155,15165,18178,8823,13156,23185,13360
24406,11171,25748,10551,6039,17402,11768,9016,2307,2856,9411,18875,24004,15683,24600,15087,7345,24579,21215,7188
12076,6060,12481,14224,16710,3117,12716,7033,1619,12995,1037,2142,11768,13509,19620,20723,3114,5944,15483,2740
12824,10907,6233,11754,20383,24367,4851,10703,11353,21744,21600,22177,15986,1216,3593,22784,18850,21,20694,10751
9393,14707,9534,13778,20781,17971,1199,4177,2826,17133,8930,11730,7617,4788,10291,25634,9356,14766,9676,23892
14500,22285,16455,3028,12017,24759,24043,20099,4590,25341,22368,8142,9215,5092,9646,10830,22490,8669,13646,17682
14206,11252,20300,17746,5841,20169,18624,1488,23058,11079,14724,20595,600,1885,10975,9288,6472,19604,2010,15090
17585,4403,8170,16168,2204,24967,6249,11418,14992,23072,12204,23856,1466,23752,7248,14170,19138,13316,6715,7879
6140,7368,12477,23162,13327,19052,16439,25529,19011,21753,9594,25331,8195,7961,2835,16621,10821,17588,635,8915
25327,25375,20052,23785,12878,984,1430,12037,6457,19348,22943,10881,16999,25022,5143,25032,833,13475,15095,13947
12652,23673,279,2956,12302,8291,582,2094,14441,24466,14098,13525,20257,14861,15864,8053,9212,12215,18918,25546
15050,17303,18591,6226,16044,9656,11092,23709,6673,14261,24894,17386,15091,23807,10844,6364,10324,5035,25695,21738
5798,5346,25116,6719,12327,21675,8377,23354,15524,7732,9163,17211,9160,7388,17048,11071,25428,12981,20437,2981
7450,11476,10274,17717,25408,9978,12980,25780,14114,20123,23017,3105,17454,8798,25169,3327,15337,6418,6242,16642
4806,4415,19379,16825,19075,15284,6587,18945,6481,21022,20383,16548,8957,621,8861,21578,1805,5136,20866,18584
18704,15284,1196,15894,3335,824,25522,7692,22097,8379,22639,25376,6437,13999,16161,13282,13602,5905,737,4183
7001,9421,19532,23718,20359,13357,22184,17797,9338,14051,2986,20312,15215,14503,3436,19717,8737,20247,7941,13368
5755,16452,24936,12459,14966,10284,9207,14284,782,12375,24708,1588,12956,10024,7261,7105,8794,21316,13317,22131
10735,14930,5272,20734,23292,17099,12068,3091,19847,10173,1439,18254,11239,21759,25603,5350,14512,21016,3197,15618
16326,1298,24922,24329,22698,20417,5875,1893,23242,3999,2452,19705,22750,22250,8121,8003,10859,16798,9679,2444
11405,16116,4258,21668,5027,20103,6087,8217,14830,1936,25047,7412,21851,10399,20405,2792,14338,20375,6794,9234
5929,17309,23140,6141,12510,23784,12826,12617,4087,10561,21031,2663,24716,17434,3792,14160,23005,21838,17104,4015
15575,25499,23559,11652,13150,11186,10731,10317,15368,15832,13090,16095,13479,14025,16933,19005,19079,11505,11876,1187
3860,13607,4698,1959,1576,21322,23217,3687,6095,2883,4707,16750,11107,23515,3594,20040,25540,17564,23179,22911
13064,14378,23443,15180,2722,955,9042,6276,2973,2201,8444,15411,18632,16950,797,22463,18145,19588,20978,18642
15391,13043,15467,12654,17555,17855,9617,15945,9576,6434,17779,6877,9556,1990,3218,6704,6611,20235,23889,19844
1646,13194,18812,8702,14936,9217,15467,7495,9983,607,15196,21699,21417,5285,11665,7741,4404,9659,18865,3946
18211,4604,7819,11639,5381,8549,4520,16304,23879,11286,9703,4372,18501,15686,10158,16130,22149,14547,1321,14759
25764,14384,13325,17769,2962,10007,23899,11363,13588,23853,828,12461,14575,3354,6588,14154,614,10334,19601,24594
17316,12014,6048,14540,24745,25785,1387,11582,19153,7758,16288,3709,6161,4660,4383,17360,2585,20460,10144,5681
7745,11474,17929,16367,21926,23551,784,23787,17483,5613,16652,25391,22626,10100,14412,7656,3861,19518,12009,23926
12833,6381,24461,5318,19793,5935,17678,24129,6518,18453,4010,6705,5104,13265,22152,3232,17583,9670,4009,6844
6371,7828,7790,12910,8538,5724,17891,3375,16823,15825,18118,2529,15368,10668,1503,16208,18784,5251,13729,23017
8640,24487,9007,7847,15866,8729,3644,4906,24942,8517,7633,23967,3399,13859,14722,17809,1013,21642,9836,21008
12642,4637,7019,15563,24439,1160,17312,8702,24896,18023,7546,5425,9485,16946,19489,22923,9009,12988,25282,3876
20850,8494,17566,2548,19963,2790,4282,11829,1012,25327,13855,1330,4861,7983,6730,20996,19162,24858,2430,14723
7098,4709,17333,4904,5731,20904,6550,16972,16447,16363,12273,4106,20483,14598,8916,6295,22231,15826,20382,17179
7609,13697,20249,15541,3741,10222,20271,21844,16836,16521,15603,12612,5767,12827,16942,8953,20050,17299,14885,10180
10232,1033,19474,4210,20282,5928,15628,25789,25375,6942,10990,7620,8157,2453,17256,11045,16491,23150,683,22649
4984,5186,1735,15389,867,6860,6000,8358,11663,11597,24670,9228,17486,16139,1353,16871,9417,16866,17649,2252
20553,1084,7671,2884,23881,11585,21954,2075,23952,12001,1680,20779,15906,14907,9064,18143,10529,7546,9874,5038
11774,4742,14231,2105,3049,789,12041,18241,16872,25570,13489,24571,25890,698,18285,16200,24031,25273,18840,1948
2409,18986,8146,1627,25241,9258,8325,7721,2947,11987,2340,17900,15671,13933,18972,25065,24016,12702,1876,16372
5009,3804,8996,10750,24780,17613,2785,19868,24889,16765,19508,15706,1193,10438,1762,17779,14456,13455,18707,14152
3128,15095,3266,19891,529,19648,4942,7710,11639,14086,21669,5931,19449,19228,14187,4345,5604,17256,14866,19145
766,16780,21770,24725,7833,868,9282,25939,15713,17736,15994,10272,25938,16511,17318,21346,19699,25500,18826,8812
8017,20910,5889,25715,13329,7787,8535,15075,425,18032,3759,24765,21423,10943,16707,1179,7917,11820,12730,6764
5347,25071,779,16207,12466,956,3050,10764,11969,5905,18402,10524,3444,15439,6790,11489,4658,7809,12476,3872
19237,15188,12226,7940,21442,6473,7414,11968,16832,3795,25728,10878,23654,9245,8502,11397,20832,1729,10034,18034
19037,6472,24468,15037,19259,2913,15902,4018,15794,11397,269,16665,22254,15388,20024,5827,16822,22758,13266,7992
25460,18745,24626,6787,24464,12512,5669,18021,15436,18722,14635,23758,4034,4295,10604,6684,14779,20483,23363,6475
14266,24009,10860,22653,4028,14758,6858,15089,21332,21613,238,8181,3817,5647,8441,5703,23021,1540,16771,14455
21636,15032,11004,20218,16721,19647,9959,13189,8260,13364,25600,10606,15259,2656,6446,15323,17330,20895,17815,25084
12902,12241,25092,4832,16408,18605,1817,25526,2556,14856,11792,12559,5157,22234,18915,17791,20208,10384,18609,8030
8332,24885,1083,16874,17133,5674,23608,24199,17619,19584,1784,6091,11262,2024,5769,4624,12942,10266,10773,21216
2345,19733,5413,15012,16017,16856,15160,23047,19273,4542,19342,21472,14310,5908,9247,23801,1521,13112,16735,10178
3464,14010,24920,24816,619,16652,25183,4688,7592,1655,13588,15538,23657,628,19846,7831,4480,20289,6202,22194
8281,12306,4977,21879,6248,23905,16382,17001,25533,10362,23479,19809,10856,15597,14981,22907,14662,186,11653,11813
21744,21375,7314,2995,7143,1325,7638,23399,13371,22342,4623,17378,21042,25219,20656,21478,12824,14270,18736,4312
2282,20734,7930,8884,13988,5982,16359,20447,5137,7607,20325,24583,21687,13064,24887,16552,19514,12821,12935,14237
8333,22984,1055,22311,25522,470,7035,20042,18383,21010,9578,12201,5645,20798,4751,21630,13102,25186,16970,21914
16499,4083,1956,3570,935,23266,23611,17940,1041,11656,5571,12458,1108,23626,15171,15961,16743,1656,9443,16483
10351,22604,11425,23152,24751,6197,958,23196,23700,5375,25246,13085,13162,21506,7308,2287,6030,2419,6918,18815
21373,4791,789,22608,1854,2040,2931,6955,18636,6740,3947,2530,497,19466,10066,25118,6530,15709,10251,18490
23254,9046,1599,17075,17202,5464,24726,9129,4393,17198,11105,9160,24122,4195,8873,18981,20957,3067,1129,6235
3576,22676,7422,11632,2091,19278,683,7817,18680,10950,17127,16176,15127,6028,11403,5311,12935,5886,24632,13625
13895,24938,22981,25949,20345,24693,15672,19554,1911,1881,16327,12044,8126,7537,4746,18880,9311,16665,18721,19724
24811,7177,21273,20568,25816,24922,9798,7204,18853,21993,20975,14790,8859,25954,15332,9636,14959,15812,22059,20941
17210,15338,24384,9475,16023,25117,3611,18767,18133,8617,9042,12651,33,6758,20617,18978,9736,3174,1615,2639
7650,21609,5398,14920,4110,12320,2073,25026,6069,10189,19498,4910,21062,17656,1425,6633,12089,19195,15509,12147
704,4208,18057,14966,506,9070,3100,13504,7035,9859,24650,12085,2786,121,22849,3825,3314,894,10125,7854
3024,6049,12725,10059,13645,6455,20766,14301,930,13478,7850,13891,24943,25391,11593,25103,3959,7082,14272,9407
24207,5626,5273,22150,19758,5328,12157,17595,9817,21822,17879,21374,8599,25304,12209,21732,8211,11644,3928,21945
1785,5651,6643,20557,21527,18119,18387,17895,1356,13827,20800,24434,15927,17604,22483,4059,17206,15013,4427,15583
12745,150,24048,3775,15898,9146,10847,13181,1049,2344,15500,24318,554,16996,2106,8378,25165,8553,25573,10960
989,329,13862,6388,11521,19952,13791,13158,15972,25357,6070,4467,1617,5454,13418,2502,21097,2657,21750,3177
12758,5986,14262,12030,2647,10668,11839,20217,11419,13878,24804,6693,7622,3167,4709,15305,11415,25183,20470,7299
6149,19900,4359,7380,11744,1559,2836,22060,25763,9883,15888,7284,425,13285,23647,6046,7271,7877,2819,7240
5136,20488,21115,5029,6279,19229,16609,10878,8975,5303,23688,5609,3662,21909,23348,24938,9301,4843,19739,20302
2065,7141,25611,25558,2021,15903,20263,8714,11525,13807,11196,23569,919,18235,2466,1823,7665,25223,6169,10393
2644,11256,1296,21105,18120,13197,13669,17507,15887,18036,21141,22104,3586,12027,2859,17425,20980,1822,3722,11798
4911,12631,23136,15825,105,17494,17410,18613,24118,25422,22887,1924,2378,7959,4481,15940,18467,3694,8222,7056
15252,21036,14115,21535,21433,2053,23447,19157,1058,8036,23679,18643,11984,20548,16827,15743,23059,25824,19432,19529
16332,9319,17230,23365,14195,18807,11498,9817,19795,1576,19417,10848,21015,5886,2518,6223,22477,3246,7120,3363
6907,24829,15455,22660,11207,24270,21029,21959,6201,10992,10497,14962,5040,15692,2108,237,21273,22118,3842,13985
12415,10257,2110,19922,17750,23791,24664,7749,9052,7328,873,13410,10857,16604,15067,12479,9297,4232,5191,4602
3410,17346,22513,19638,9264,21482,21336,94,7258,25069,4047,9310,3928,16315,24137,20964,24671,16918,11070,4961
15832,14397,22932,24057,6525,9940,14442,24864,2444,2971,2208,8628,3048,12577,331,14344,16998,18828,4892,331
14584,21916,17736,5899,332,15920,9500,744,9799,5839,13742,19442,15423,13595,286,20314,20113,3155,6591,3920
13619,8970,2865,17339,15499,16077,7704,45,9154,6068,21514,8213,18461,8932,20371,14714,20524,4532,13404,7954
