group_0,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19
7441,13649,1357,4298,7754,4772,7360,3059,6332,14997,5370,462,15639,12048,8356,4706,11173,56,10826,9155
7691,10486,10273,6375,445,7669,6586,13395,15871,974,3903,8908,14568,7295,13572,1275,9301,13286,5759,2398
7785,8354,4938,3305,3004,5382,6109,7943,9196,15647,12265,4663,2575,12372,420,11311,12761,3964,2056,345
6557,12181,11796,11612,4328,15368,5620,12864,3990,9000,4785,13345,1880,5726,1688,15796,417,2463,16032,9266
6257,10747,7040,365,2178,8294,887,11098,6417,916,1559,525,8357,6770,8085,12081,9199,14865,5530,3091
10713,6083,13012,14892,8621,9040,4950,12049,15144,8967,11958,12825,2342,12080,14749,7962,3908,6359,6771,4766
15985,9726,2719,5389,2436,11967,2162,8537,122,14005,11241,4303,2421,8855,5740,8091,14528,13809,11450,10576
5481,9410,12616,3025,6156,9120,9526,7639,1024,8810,11139,14369,13755,8042,6216,5059,6098,1786,10993,4191
4678,9452,5135,13708,3285,12165,2178,10446,7572,6270,9892,4421,14017,8050,5568,10184,1452,2564,6873,82
1415,12103,2335,10214,5526,13312,15448,14926,6536,13086,7323,8407,11898,517,2913,6364,14974,7437,8263,7813
6750,13161,10019,7595,1885,15981,12155,10398,11310,1731,15379,5434,5401,6919,3088,12675,12736,979,13957,3266
2771,8673,2396,7752,8287,2347,10201,95,6264,10210,1777,15016,12660,12025,14576,14719,9158,14020,9524,7632
254,4697,8486,11635,9994,14498,12804,6512,6164,10188,14190,14543,12452,3005,2880,7281,15889,5757,6764,10433
14025,4968,12197,5800,9058,4990,3425,10684,4426,8057,337,11194,5778,10941,3070,2573,14844,14504,9259,13130
10633,14562,9644,9155,743,5940,11650,1048,11362,11536,942,1902,13576,3826,7754,5285,2881,1035,11256,8529
8351,10779,6430,3444,3168,7654,14954,618,15518,10220,11289,12310,7123,14352,9757,8448,15299,10061,51,4940
4713,388,9119,8782,14243,10728,3617,15667,5724,3642,1842,11917,1064,4242,14232,6464,10869,14091,11597,11715
8715,718,12213,6797,14129,9783,67,13467,3897,7952,16044,235,12363,14703,1294,4225,13935,15464,6983,15339
14944,891,5413,721,3139,7009,6222,9551,10363,7139,4120,496,7406,14376,6461,4420,8560,7127,16043,15978
7124,1714,12203,2032,11811,6575,12819,12539,15027,2498,10139,14919,12630,9301,8029,741,11244,15888,9689,14523
14213,1281,1083,7779,9974,2144,15499,9365,612,12997,6665,13232,9202,5432,16016,2177,4136,8562,13304,4705
14895,3666,4094,8101,14271,8730,2710,3082,12048,12123,6604,15238,6221,14743,11220,6458,7266,491,15047,15412
13405,5500,8805,1709,9330,7974,3054,13302,11419,8550,6537,3336,13395,7031,6371,3843,15240,14627,7189,8415
13746,8208,752,10063,11225,478,629,3949,5058,717,3135,13721,12491,3649,4553,12125,8016,10432,14917,7912
3033,3675,3271,5309,1506,3297,1907,13810,134,12390,13209,516,3072,12489,14417,6864,2798,8019,2965,5220
8447,6148,14608,11118,11521,13738,2388,524,5360,3869,7539,10418,205,2022,10502,336,15588,9217,8354,6460
11165,10125,11229,6275,11479,13895,14896,7376,9836,12058,431,12872,5775,2822,8393,9051,1368,476,10835,15535
12979,7294,7449,12063,12821,12929,5663,11578,12217,13590,7263,13727,13650,5770,3531,13614,5374,8368,1978,12680
5441,658,2294,6087,2332,9430,13978,11083,5428,6788,15951,7329,10312,3882,6928,12771,9437,2663,7352,10837
15791,13958,13659,7914,14675,5883,12888,14699,10762,12067,5131,6717,5571,6637,11658,516,8854,5048,10547,11314
11714,5065,13223,1123,1073,9271,10585,14771,14847,8919,9258,1505,6893,5710,12901,5324,13123,8693,8741,13618
13853,3437,12455,3348,1968,143,7820,15641,6619,1479,14716,13827,1493,12324,2583,11923,109,7767,513,2900
2653,4257,8770,1412,3163,11447,11982,15885,2348,14027,10801,3289,1368,15224,6213,5750,1684,1213,10953,8554
10962,12837,5040,9233,6931,13503,12737,785,4648,14921,10177,11672,8994,13809,7046,2462,7912,14610,4421,9829
4616,15063,833,5873,14097,11440,13922,8060,11366,6143,181,9011,3203,9852,14657,13480,10925,5569,11852,8346
1681,15760,6811,6671,319,14532,15034,6109,14175,1760,9198,8721,9453,14856,1201,13270,1555,10030,7167,7537
4854,5262,15271,13084,4828,4405,3503,3429,4232,4288,13124,14773,7374,444,15583,8079,4471,14119,4373,11308
13147,123,6958,12431,6735,266,12958,1085,7953,4071,15717,12614,854,6790,11593,459,8109,6846,11752,2034
14114,6282,6949,490,5212,11554,15536,6720,11349,7237,13290,10546,6485,12480,6962,227,4017,5307,11417,12385
13883,7383,12714,7084,12229,5620,3074,9325,6249,9920,10664,6692,10720,3497,7501,5350,1484,13559,4906,1473
13813,9770,14428,2747,7876,7274,12895,2804,1570,8385,3271,1360,9741,15056,12164,3192,483,3973,5059,6416
3606,8785,6874,4938,3418,867,8701,5311,9718,8142,15612,9120,6396,8839,10318,11459,9238,9041,14156,13241
9348,13834,3946,13198,7477,11520,14574,8616,12854,1871,8872,10562,14646,5462,2828,15582,11446,277,15339,859
12256,14919,2469,13967,7612,6148,13129,6679,2140,6225,3123,2454,13209,820,5053,13057,9223,12945,8083,3965
14188,9225,14891,9547,4773,11921,14783,7198,987,9221,108,11773,6710,2243,10326,1400,7784,2309,5352,15688
1255,2144,6113,11081,10637,14613,8805,9560,12319,8054,13137,5369,7011,13934,13997,5066,7396,12443,2290,7837
1584,959,7174,7445,14832,1582,9232,4597,3317,10551,266,12946,8788,10302,4140,112,15517,2782,5456,3385
3945,3357,5624,1787,1318,4183,2649,9836,11909,15786,10490,5825,1070,10639,12633,7204,6139,11069,11513,81
5294,7817,426,303,5276,5276,13022,14472,14542,7855,15188,3894,5660,15983,12528,1709,3627,8225,10049,15518
14545,2953,6827,9590,11062,15474,6243,12067,12799,11755,6492,988,11199,15039,10917,14073,9433,1371,6691,12055
9820,3371,6527,15117,16013,1487,9309,4388,13931,7308,11250,2647,13906,11532,5545,11693,10469,1752,4375,5248
2807,12858,4060,7927,480,13596,11716,12164,1038,4260,9806,6336,8606,10464,13655,11333,6281,997,9424,8619
2383,10676,16055,1839,3680,1559,2747,7525,10452,5387,11613,6080,2845,8772,3737,1628,16050,7189,6270,10377
5434,10137,15700,14120,11879,11058,14493,10705,9236,4599,13143,9865,8521,5153,2708,11344,7803,10530,4628,13348
4200,6562,11694,11971,8770,15840,1900,1814,12330,13430,6821,10540,4071,815,14978,3828,6582,11870,5662,5718
14212,3424,15558,2433,14629,11055,5122,6816,14426,530,6292,3620,9064,8752,9841,3352,4028,5968,15799,1382
12304,5699,8001,7472,5363,5530,4976,13919,3848,13383,12606,1635,9614,5565,10783,9187,13464,8397,15398,13008
7628,6969,11396,2335,9792,3806,15540,14324,4835,6148,808,800,6270,13501,9086,2216,15656,6791,8499,11357
9302,12352,11316,8046,5880,6067,2057,7405,14731,2696,14673,2435,13994,14662,13892,5549,10095,11241,472,2710
399,815,8380,10232,8717,4687,1336,14009,6719,655,14324,5220,10151,2945,13598,6302,10367,13740,14145,799
13766,5621,5031,14912,7677,8927,8678,2073,7347,11900,9410,11128,2009,6678,7707,8649,2139,3093,2765,3060
8239,10080,7518,4676,9801,1838,2989,11582,7545,8944,3794,8196,3140,13219,4312,4778,15348,4795,6687,1290
4053,5884,14723,1656,5435,11751,7030,14951,6781,13851,13593,9835,10930,15827,10160,10449,4765,2234,9470,13960
13821,8527,8803,10198,6478,303,4200,12737,7626,2237,13889,8404,12633,10029,9247,4846,11797,10945,10992,9430
3316,6340,12651,2280,2917,9478,7256,1420,15902,2311,13113,294,843,6211,10773,11059,1710,4515,13501,2550
12834,6853,1597,14291,11265,15842,13705,8043,6323,8026,13936,994,4564,3213,1814,8621,1581,5792,10614,5568
753,5046,2879,12310,4958,7600,10537,7203,10623,7516,15643,302,4351,6910,15443,14038,11571,15367,3227,15289
4372,438,8301,5223,8558,8380,4934,5745,9585,4136,14776,13704,10870,5944,13503,12009,3263,520,5959,13148
10101,3740,5088,5544,9010,14557,10772,3492,12962,3834,4217,13237,7885,2203,9243,1936,11328,7325,10712,1638
13814,8786,10423,11071,15232,8997,434,14581,7039,3651,5115,3399,6189,15481,6000,2749,10062,15911,15550,3205
3782,13193,15043,11347,10965,544,9294,4509,6895,12572,3623,10491,6052,2656,12017,9371,11431,13696,10853,10829
8905,11486,8041,10757,7638,4664,10284,12457,5677,2167,3367,14167,11487,5857,14614,2486,12085,2331,7995,8432
384,11273,1004,4705,15813,474,1834,1601,11024,13049,2391,15964,2053,9851,15075,3891,2475,1710,5148,891
5776,1880,8780,10869,14361,5015,2300,4558,6869,15386,8054,10360,11076,11464,14896,3225,11143,3175,2937,8157
13780,4567,10004,8764,3717,13809,4439,12990,15561,13775,4241,3859,8569,5382,15683,6335,6695,10587,8179,15058
3694,7765,10126,14277,5116,9077,9824,10236,6477,11763,4779,3302,16044,14572,15896,3030,10138,6247,13899,8342
11954,8867,13152,13483,5668,13237,10815,10150,13074,12486,5763,3753,2783,531,10277,14155,10854,4371,15309,3352
11747,8386,2387,11708,266,7515,14251,2157,4173,1297,3921,7313,15090,11760,8340,5166,5184,13771,14817,3207
4589,4433,6432,1632,13449,1452,6659,5495,5960,15517,14690,11379,14630,4039,2909,12995,12808,1278,7280,11015
2620,12198,2384,11346,12882,5902,7307,15912,14465,15175,5129,15582,1586,732,3456,14807,12932,580,9964,14574
10347,1020,15726,9755,4186,556,10947,7461,10877,1679,1764,13351,9815,11784,14088,15230,13914,11968,10259,8583
11141,739,13709,10992,263,13198,6177,2333,10569,8374,1515,9178,1878,436,10108,15770,5992,6130,2136,6783
1047,2838,6119,10847,14904,12193,3793,5397,479,2952,1674,15555,2280,4459,3311,10278,14428,10016,11409,6893
6236,10749,11378,5091,14570,9593,7323,459,4887,10036,11211,8331,967,15433,3526,14119,4404,9983,12650,3903
14245,279,2289,4585,6148,9216,4177,15444,7703,9681,7053,14852,10375,2527,13040,13517,5125,15722,7586,13636
470,9381,14036,1077,3639,2185,15887,4315,5075,6252,13335,8733,11135,2310,2175,1561,8760,9415,15557,2115
12295,3646,652,2283,3095,13449,666,10086,3215,7687,44,1837,15925,16015,7694,6761,8288,15539,2976,12143
6725,6918,3760,7894,1356,2712,14649,14024,11382,15774,10598,2975,361,2993,235,13221,3023,1848,9288,15555
11197,2211,7689,5064,10571,2295,9500,5728,10573,6814,8156,3646,751,5362,5231,6048,7238,14510,10642,2573
3019,13130,11809,799,15805,15507,7793,13576,14980,5797,8740,15813,1631,3863,9820,14849,3164,6271,12979,7208
4597,7919,11910,3558,11924,10021,10991,10616,11192,8122,2799,14419,14575,11971,3008,8995,4083,12476,11267,8109
7045,6512,55,11660,11039,14416,3300,15693,1982,15725,14339,4936,3478,8853,5588,12857,13664,8823,7983,4068
7265,4374,10051,4145,15507,4000,5305,2952,9218,2375,9406,2287,13866,13687,8506,4287,5855,3610,13406,2096
5499,7260,7091,15266,13410,925,10909,9299,11823,14714,15688,8763,13203,2855,5491,2833,266,9654,4177,7575
4871,9672,6208,6114,12213,13096,10713,7215,4440,2349,5470,12014,10058,4475,3493,13156,9030,12549,14923,15784
12436,8206,8421,12472,6277,3786,7619,12594,2893,11616,8748,8206,4284,11718,11440,8323,1138,7828,3858,12898
14247,7104,1636,8184,11459,8455,1464,11092,4296,2368,5199,14292,4065,12836,10113,4585,15625,3847,11357,16017
15195,12730,13188,1013,1375,280,13249,10206,12108,8748,14671,6495,9387,11440,10400,7400,5354,8691,9413,15338
994,5384,7472,427,15439,10084,16005,2549,5154,10324,4787,16020,7019,11963,15365,9922,5668,8494,12235,13563
560,12345,10241,1405,5571,4504,8534,13325,2719,6792,8018,1389,13181,1072,15751,8781,5428,5967,5241,2319
8278,8703,5157,3559,5332,8501,10600,15371,12265,14189,10572,9005,1554,2030,13218,9790,5714,2541,11723,3319
4869,5097,168,1074,6222,3500,6983,6214,7592,8326,10602,15525,12692,1653,11841,12547,431,4769,13707,7439
13363,1516,545,10998,2265,11617,823,3983,14468,14687,7573,9609,1102,13278,9730,7550,2561,3075,12072,34
11843,4214,6178,13749,10445,522,7519,11590,3820,11941,11811,4777,744,12218,2072,10877,2138,9543,8038,14026
12607,13294,3427,2693,11665,623,6589,12086,15188,919,1124,5893,6207,8747,13723,6321,7010,1236,4920,4749
5709,8069,7035,5863,9317,15689,2928,10853,2739,9559,2622,4479,8292,14764,13540,1357,8212,4312,13084,10763
15756,7537,13289,9298,14215,3061,10229,1216,139,170,16019,2942,10447,2342,10464,8756,7429,9959,10783,9327
647,3555,10073,14914,15126,10362,2451,12696,1605,503,12599,13059,13096,10455,12756,15681,15157,12195,15402,14665
10241,347,16009,9662,10481,5094,13193,2539,7546,15049,383,7783,3991,9099,9508,9828,13363,5067,3848,11683
5588,13854,4993,10036,6897,1578,13702,8568,5205,13050,3336,10993,15541,5064,10932,4102,2241,5633,12298,14911
5281,6216,5094,4608,13753,5762,9685,8765,10236,9386,14538,6177,8724,2483,14024,1843,12809,4596,4272,9686
9640,14505,1157,15237,3176,2892,5528,10421,10255,725,2776,4659,4694,2864,15305,15153,4814,5562,2633,3882
15641,8100,9893,14582,15738,2177,7664,4199,7429,12729,6660,12254,9687,397,2044,8012,97,11755,10480,5953
12697,9226,4462,14484,11740,14639,1313,11037,12623,1100,15008,8727,5565,7702,7305,14137,641,5647,4173,4860
845,9003,11936,2304,4028,167,1140,8769,8547,4725,3728,10346,6356,2568,6286,7323,11879,7743,7331,8615
3360,7663,5672,8354,7484,785,1302,13285,13367,2147,12038,5788,7994,2514,14463,860,11650,8704,8993,3414
13984,8968,14108,9726,304,1265,11900,4740,1643,9717,5898,5693,13050,9420,1469,8203,2873,15496,14684,15401
9494,11315,13389,13675,6727,14829,776,15818,6554,4170,5371,7568,0,4182,2070,13685,557,15365,13151,6335
10890,8131,13600,13792,1492,6036,4193,10729,7911,3313,8749,2852,7938,13723,12705,2589,10041,11070,7246,4375
6930,2346,5771,13998,10976,14587,4256,13456,13324,11067,5751,492,5976,11722,7161,9791,11270,12161,8012,2460
13728,9082,1609,12755,2242,3468,4242,7697,4214,2231,15212,6085,9405,6126,14678,548,1531,12559,13721,369
4292,10611,3114,5612,14860,6062,462,16,15961,15598,1540,5257,3360,712,9176,6772,3393,7592,15324,15054
10226,5175,8418,1693,3406,10690,15153,5117,424,13491,10715,131,11871,8432,9373,8425,2119,5491,10744,1992
2818,121,5927,5206,8763,11114,11023,14991,13283,2411,1800,2552,3070,1622,15885,520,15213,13154,1233,4390
3426,596,1048,14788,15889,345,14389,8130,13131,4128,5560,10689,13502,10868,8548,10240,5286,10712,14863,4137
8367,8507,756,7755,11689,1804,4047,15672,13929,6614,11449,12121,13495,9386,665,4669,8264,589,10795,5770
10096,3592,1870,3445,9859,2241,250,12010,8605,620,11460,12057,1428,7729,11853,14176,5901,1272,212,10139
6006,10104,857,8755,7480,13422,15757,2353,8323,2073,14461,8904,794,8321,8994,9085,3796,15476,411,547
14177,14235,9084,3381,9843,1172,2564,638,5419,10019,12375,4160,14373,12228,835,14628,14563,12283,13962,856
13433,3833,6474,9587,2798,7839,7748,11886,8716,10970,1456,5168,12967,3201,14470,14491,12205,6279,9804,10822
2574,5579,1139,5311,10394,9971,10558,7726,9006,6167,14905,13386,12141,14400,5678,10504,10491,12670,8957,3869
13942,7016,8351,11433,8495,284,9532,9525,12487,3317,14735,10280,15713,13384,8643,13695,3201,5535,11651,5050
2526,8046,14605,2015,6271,13133,2395,4920,4627,13730,2331,7318,10065,10032,8559,8826,5283,8168,1696,722
12864,9081,13467,6532,11967,14561,8858,1455,13795,5751,2396,10875,13421,2609,244,6014,12642,4723,8690,12765
513,15544,4667,15436,11280,8443,14361,2694,780,8185,11022,10863,8339,14816,15536,8238,12918,14496,9653,6182
10874,2608,11842,435,14019,1147,12986,3335,13041,3891,13959,15524,3744,13954,13808,11662,11995,2696,6265,9344
12102,11725,13242,12953,10731,1952,9755,4161,1703,7481,8951,3662,4214,15117,480,15802,10068,13719,6569,14094
8931,13905,75,10460,7887,3140,10782,4961,4872,8353,4407,3493,1197,5683,311,9958,11051,13669,4118,3748
13524,14768,12105,7934,7317,4414,15530,4549,12585,14411,12535,3525,13090,13144,6147,2072,15473,3711,12150,13181
1854,7526,1148,3779,15487,12297,13494,10142,3190,5160,10785,6307,15372,5968,5514,5539,14072,12029,7682,760
8342,13825,1579,2755,6340,12468,5757,9263,13605,697,6909,10972,2118,10483,7746,2162,4879,14233,13275,7795
1921,11369,4621,8636,13255,5560,9105,5966,6646,10900,6773,2696,6289,12474,2833,15863,3671,15683,9206,2782
7998,13602,15949,9395,6189,12685,993,13677,4988,4570,2691,3006,7998,14912,6648,8092,12636,15677,14456,11963
3432,2960,4614,9920,5330,4696,8354,9677,13659,15374,3126,10884,3482,1980,13886,1085,7491,8144,7095,5255
945,8899,4251,3582,10355,10761,7295,837,4712,4996,5410,14463,13283,608,5897,7497,7107,18,1699,7085
8632,5391,3860,14468,10935,1230,11387,11585,9089,9095,2047,13602,12396,3446,13405,7992,2647,5812,961,3188
6576,4771,12510,4771,3995,1154,8348,2504,12020,5502,6026,13986,14445,10865,11863,7806,7454,14964,12583,7722
5528,8576,14253,5289,6609,5745,4781,12189,6871,15040,9708,8103,8217,1030,10779,2804,15818,2329,1532,2442
1539,7636,1806,12,7498,16037,7559,10238,165,2083,1983,11454,9508,9990,10857,807,11732,3292,9730,4791
1683,4088,14716,726,2192,14206,9825,9312,10857,13607,2889,15431,10159,2771,15633,410,11767,1313,9936,5544
10610,3134,4698,1804,8144,5486,14325,2714,13369,1570,4800,7188,6371,14733,10867,2730,5,2116,2912,8452
1367,4941,9604,10741,2703,6918,8969,13941,8879,15925,15297,15506,13047,7610,13047,11483,13197,6288,376,2229
11024,11296,8942,7758,3999,4173,8038,6148,3031,96,7543,12264,9130,12731,14574,6141,1157,7777,10057,6732
5130,4528,2911,61,10249,12888,15549,381,5971,15548,7911,13459,10013,992,599,1756,4357,7701,15529,5135
13013,5490,1614,12763,3258,6919,3311,7594,14925,12211,10600,11557,2185,12747,9198,8028,4813,13071,15624,10445
3190,9494,3601,6788,14981,14402,12299,14885,4642,4443,12228,3150,4593,6172,7513,10678,6340,138,12256,7511
37,12384,14536,2439,6234,1762,15818,14808,5370,3600,8285,657,6987,16002,8675,12994,5141,15283,3650,4352
2795,9904,4792,2490,9197,13891,37,15124,11769,4553,14341,8187,235,581,1596,3467,6292,7676,13716,58
4426,2829,12516,11562,12782,12327,8296,3287,6004,8008,1928,2190,13189,11548,3052,9929,953,9143,6717,13094
5855,325,2362,14989,10002,14724,8420,2506,15755,1252,1504,11656,11677,8590,113,12561,8934,10172,5599,516
10251,3707,15415,2153,8465,5248,5989,417,13209,14802,3302,2232,16055,14785,10278,13297,14713,1338,7346,7113
13998,14676,2035,9682,14711,3850,10021,8134,574,5678,2705,10887,9819,14428,8679,13051,13769,9966,1591,9351
287,2735,15503,4143,8351,14788,1405,13432,4749,10193,13280,15291,11878,1392,3418,12685,2526,10413,3699,13655
8734,10587,14508,6043,4093,1344,12503,9648,219,9875,2747,3205,2649,3704,9980,12442,9536,15607,13784,5868
11913,3681,9794,4069,13378,10821,5691,8210,15366,4459,3100,12783,6682,11689,6466,3488,5371,605,6620,9756
5044,1266,10487,10006,11864,1714,12919,7522,11272,2888,4121,6279,9171,8111,13399,2991,12025,13634,5724,3350
5157,4734,1129,6156,7366,705,443,1391,10204,14415,10105,1080,8890,6283,493,3249,414,1574,11642,3943
11857,57,6329,4582,3751,9510,9108,12199,9723,3548,12206,4193,4271,14940,3879,4984,15570,13491,2560,3132
1373,253,8368,7363,4373,189,9094,15071,10023,15733,12177,5531,10663,11393,6565,10187,3685,12905,1467,10437
5525,3697,3010,15980,9880,9805,3097,7414,15906,13490,6379,10860,7173,2554,12434,12298,3633,5526,236,8307
15931,5668,13446,10015,9,9962,4180,7109,683,6257,4502,3725,12918,8490,1420,921,4642,1570,1109,8787
4444,13058,9210,10827,9279,6520,9988,3432,1739,1687,11598,10497,14683,719,14685,7079,7934,10586,10959,6917
9532,11586,14928,9157,138,6699,9949,1812,16040,5358,5359,11687,419,8631,12841,10021,2792,4114,13065,14291
7058,15327,13929,14947,9124,14151,6513,12134,10272,8588,9009,15439,9204,14738,5272,15312,13338,7528,10379,53
15908,14092,10140,5197,12163,4120,3464,15551,4709,3887,11489,4521,6602,2360,2759,8655,10948,13420,1656,646
6795,7775,14020,10049,1990,10050,13595,8512,6297,15608,3931,3178,223,11289,13265,9800,13242,1499,9474,2384
15386,14234,12172,13089,13336,6634,11500,13975,15522,3778,10238,864,13741,14416,10310,10098,7324,15418,4417,1202
9503,13551,7494,11411,12967,9067,8033,12684,8782,4215,663,8114,10751,8092,12420,15004,13899,11874,14915,4042
12167,9260,4644,2113,12922,10380,5952,8764,3712,11842,9948,8225,9568,9917,8388,14535,9010,8569,15114,1429
10169,4982,12864,13984,1983,10498,5727,12427,12818,5965,7022,3974,5516,12677,15516,8668,3371,9402,12747,638
10265,14331,11799,12680,6372,5258,12612,7012,3775,13015,2822,8734,2451,7546,12195,12247,4010,15588,5503,12525
14314,15517,7219,540,5551,11258,11503,13310,13973,3775,3713,8628,12840,9148,1923,12316,3341,1320,10964,11806
7116,15059,1483,14285,13355,6357,6200,14745,147,15659,12266,12346,15167,6540,13660,8974,14921,5620,4578,1406
13452,587,13956,15265,13552,7178,6819,14957,12229,5957,608,6586,2483,10876,8155,11660,14986,12540,10209,1942
4322,15016,3878,6687,15347,152,11804,5472,3456,5895,2585,8539,6320,6137,14341,1997,747,2003,10587,11194
8982,6912,12724,7614,2276,579,9688,14884,6648,5339,7310,8387,2093,5056,5815,1279,11352,9603,11064,9138
9653,12113,12857,5388,5318,7299,10649,15259,13285,3536,4692,3353,11464,3445,763,8423,9203,9309,13479,5508
2097,5085,703,11238,1327,13114,7982,13389,2895,2940,2210,8656,6952,5643,12027,9584,6219,3057,15258,2565
2311,5203,8880,4168,12867,15070,1361,4974,3338,3090,880,3235,10986,10416,15347,2227,15462,8645,5327,16042
16040,12731,13258,14305,10545,15756,16046,11768,12630,13089,8272,15672,2582,6946,5522,12551,2280,15449,6979,10880
8985,887,301,10711,8790,11477,8064,13500,1224,3967,1298,7251,3497,8475,4633,10106,4516,732,14936,136
15101,15904,4062,232,869,9322,290,13514,6388,11358,5474,2767,9483,11177,9912,5248,7944,10025,10871,8360
5387,4895,1435,4696,3891,753,9057,4607,14181,5253,1724,13116,12942,2046,11636,4158,2563,8912,5166,14284
15495,3440,14800,8677,15966,12178,15197,13858,2762,11739,14219,11697,11084,15380,5235,9865,13337,14384,10053,2092
13625,7428,1991,1041,9874,8547,4947,15347,7244,5595,544,4854,12334,12338,10191,5516,8988,1322,889,8944
5782,3723,11432,3648,678,6691,8286,4136,7547,1079,7033,10854,3810,13635,8816,13699,15626,12970,11305,8377
5446,6993,15247,16022,9375,12725,789,18,15183,3613,5827,4171,7775,12767,15539,760,14210,15667,5505,4918
7515,11245,179,10357,11224,8254,772,9817,2796,13564,10037,8977,5679,8905,8294,12279,15529,4804,11148,10107
8737,9836,1414,15999,6146,8618,4648,1657,10749,10546,7303,12931,2274,12333,13677,10294,697,1228,13676,1518
14079,10740,14339,9934,9596,12332,749,13241,8234,11270,8268,11834,14146,435,13854,14572,9284,11776,10879,14310
9956,1715,11221,363,1675,9777,3478,7551,15344,5800,8481,3697,3647,8591,741,9673,9672,3393,10958,15444
9685,4585,13699,13407,9185,15249,14919,1678,5692,394,5158,9672,13098,7894,3339,3736,5458,11815,12163,6190
15291,12272,2339,7554,6034,15089,13183,2466,8740,8259,5147,3262,1520,15841,3248,14562,10036,13168,1609,12441
6865,1755,7192,5317,11838,2789,14380,5250,13184,14291,13702,8061,7373,1761,4607,8702,5757,1166,246,15836
162,4107,2393,16030,9548,7084,819,199,9500,4526,11111,248,10985,1427,3473,13710,1617,236,1033,14345
15504,6531,3373,10798,7818,5162,9473,9000,3638,9024,1870,3682,10787,4541,3690,8062,13762,11717,6274,275
958,16026,2902,15676,10743,15505,14744,971,15361,15804,11635,14608,9887,11875,4599,3358,7308,5301,9825,9215
1558,9699,4983,931,44,4237,1483,5071,1929,16030,11715,8481,13064,13274,14058,11241,2248,12601,6614,6645
1117,774,10524,12415,2100,11083,591,535,13146,4078,767,4190,6780,8550,15421,8511,4329,8287,14132,12544
1180,11831,1121,6214,10097,12123,11290,7886,6600,11532,10315,7406,2837,443,41,5098,8089,11314,15909,6664
4525,1830,4065,5470,12315,15445,9708,11840,13946,6446,13223,12351,7832,3297,1604,9755,322,7993,8562,3017
2699,5104,10678,6546,5019,3102,4018,2564,12403,13169,5465,6417,8301,12312,10396,10260,11433,8086,1474,6676
14090,13373,10288,7783,7067,13836,5857,5357,7090,10532,10917,6593,7692,1558,15918,12390,7833,8889,253,12392
10626,4893,11938,8038,15169,5619,188,1847,2223,5209,11886,6416,10361,13707,15680,4987,2655,4552,2240,4145
3714,12891,9502,4086,4746,8170,3931,6244,10489,4884,6221,5818,6944,12371,15449,1973,15241,15824,10405,8976
1811,7923,2032,11693,1596,13098,6216,9550,3425,4062,13782,11067,5199,8025,6530,8389,14883,15573,15462,5208
4233,12249,3688,1943,7551,11666,748,1002,1488,4391,5089,4161,8215,14603,13545,2750,10304,7370,3302,11759
2622,5622,15946,10647,12618,11805,1174,891,6129,9194,10209,12942,8274,2323,15150,13476,9518,11670,10215,15595
13424,14928,4517,8727,3775,811,2821,3479,2219,4666,9429,12815,12831,1696,1057,14449,7195,4061,6940,5842
212,8657,3176,14921,4035,7190,12235,8911,6939,1397,15208,12905,3107,10231,12067,9506,16026,10146,10031,171
5237,2403,5744,12960,13812,6554,5697,8774,3223,10948,8817,1796,13725,15168,9637,14803,10509,3230,14626,9980
7617,5148,2456,12868,5869,15581,8643,11023,12199,5441,582,4677,10226,8664,453,1530,14053,7013,4978,14260
13682,7258,14830,4728,11295,13490,11933,1788,14606,3983,11809,10367,4015,3415,12444,7942,4158,7056,9105,14770
15423,5551,9122,9894,7328,473,2520,14149,11025,8228,15964,11645,1854,7655,1789,2545,978,4040,5341,14441
2490,2045,15155,9553,10864,10518,3839,12961,435,14623,4673,9905,15105,4013,11503,8643,7230,8422,13338,4193
2665,13621,6925,10007,2887,7981,13198,901,12299,15322,2322,9466,10349,2415,4294,15528,11953,10625,6547,14834
15351,3291,7262,15471,123,5054,7677,5644,14741,1920,1073,2195,5772,15868,2972,14692,15724,746,6108,8107
9111,9218,844,9827,482,11781,2301,5137,3623,12912,2173,1209,462,11505,4395,2558,13333,9662,9222,14413
3197,1699,8251,2056,1160,6931,4982,15716,4541,6890,7157,1867,15697,9464,11320,252,835,3594,15437,13305
10186,385,14807,4610,1139,13179,13954,3667,9929,1417,13258,12989,8883,9996,3044,7258,1724,11385,7306,13637
13910,852,5646,9643,5939,13996,15054,10479,8797,7668,4943,4686,2105,9667,5328,6790,1237,1745,1055,4941
6637,9805,13781,8975,6974,9211,2304,4287,6923,103,1361,5084,6254,5190,15723,9323,12055,2086,15710,15611
4037,7760,15679,8114,5984,13380,7516,345,5881,6200,11546,14654,15607,12751,11775,13278,7055,7011,12666,12715
2196,8385,11653,5572,11871,7510,11651,3687,9163,664,6871,13755,5148,9200,10752,9575,10401,7046,14622,12646
14983,2502,3034,6068,5350,7223,12830,9476,3825,15874,10026,6278,7437,6993,8219,13145,5907,6352,12973,2881
11977,5392,15305,3090,508,333,11512,11112,1592,14457,10669,3009,7666,12028,13287,8191,4998,12707,3938,1435
10253,15287,3311,1303,12172,15231,243,9586,5225,15455,9094,15306,11872,8607,11832,2586,2069,12302,13759,6622
