group_0,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19
399,878,325,1276,994,3,540,1198,412,794,736,700,706,776,1126,1132,1002,453,1109,569
170,650,1010,611,1044,654,1338,80,575,389,851,840,1188,221,726,492,267,1216,748,308
108,414,469,932,433,180,585,1393,531,176,423,974,398,1280,695,196,882,1090,511,939
1332,656,266,120,235,294,1267,351,384,651,213,1280,939,259,19,150,932,273,1421,501
605,1369,1240,1242,506,1236,80,941,981,734,1245,1025,603,445,1065,158,1398,89,1134,394
550,24,123,374,1009,927,869,802,370,543,344,1368,481,805,793,1367,1250,17,359,221
1289,299,361,331,1147,733,1071,1429,748,68,341,1290,383,619,212,1174,680,1321,1190,882
938,734,19,1109,305,342,201,532,211,464,495,1223,490,535,296,96,93,1358,448,499
1,122,1210,313,992,310,1237,215,917,1072,470,218,302,37,1382,410,768,1208,42,418
683,220,97,1047,1143,979,677,1149,846,4,83,1417,1314,344,1112,402,1168,29,257,127
1368,317,309,720,540,962,1382,176,221,53,846,590,126,967,1125,262,145,588,175,355
1252,1042,870,212,1348,276,296,461,798,1042,261,1,589,540,749,480,195,378,473,265
64,45,835,528,53,823,1122,1194,367,685,568,261,224,1011,1043,651,870,513,1030,196
1322,766,626,693,34,760,0,988,395,442,829,1409,745,108,308,1197,795,561,731,776
783,68,323,1382,977,519,701,1260,709,84,206,403,395,923,808,1290,1397,828,121,46
389,832,871,598,436,215,79,515,196,673,1215,1349,495,187,775,639,876,1052,482,740
1317,1099,535,945,757,1173,556,430,751,458,1417,1205,467,599,21,123,535,1122,1004,974
407,316,521,1022,209,403,204,1271,14,310,1383,119,1038,342,227,718,573,591,631,1112
1145,706,1164,171,348,63,752,841,113,606,189,880,640,945,451,180,748,6,412,374
975,207,1415,906,570,187,1351,560,945,891,927,112,10,1156,3,921,1271,1254,1392,1011
756,350,415,18,1343,1248,1381,1000,16,1242,82,1072,1324,614,683,1185,847,1399,382,838
1086,669,1425,814,1387,347,291,846,1236,612,490,1424,344,863,482,1332,445,45,993,53
1038,901,974,206,228,27,667,730,678,1393,365,617,656,33,293,1410,424,1345,131,1392
190,567,1158,197,530,886,687,943,332,1208,904,3,1416,943,607,1244,456,228,1254,329
460,462,373,420,337,1400,1129,327,226,152,124,1283,1210,1367,192,745,605,829,576,1078
1079,696,816,1195,1066,673,709,1329,478,981,1168,844,152,1217,1396,507,494,341,488,581
1044,215,1213,265,1179,226,485,1246,300,478,1257,300,610,869,51,128,1372,1288,979,791
1138,530,214,1286,548,814,580,358,987,641,425,1293,951,361,343,466,718,961,581,801
812,1423,353,750,1341,1279,1288,1148,676,1272,48,1232,1120,674,1341,348,1286,1186,1126,56
1167,1157,348,66,529,439,1413,636,212,1060,513,749,1415,138,1320,1026,1434,80,584,1415
820,685,829,1422,185,407,926,776,1241,434,534,1382,678,895,181,590,964,290,862,579
165,65,33,586,1300,308,844,86,838,307,1148,987,21,1207,371,1105,1134,1384,601,1235
764,191,45,208,452,1409,191,954,515,1174,274,54,816,101,402,369,960,625,643,785
1098,480,729,376,765,1403,1052,565,329,846,1324,1310,425,498,1174,526,31,63,180,668
835,62,1296,623,136,1338,554,1064,650,1250,1431,1305,1427,470,190,441,806,674,1009,908
233,540,689,338,596,1166,225,174,1426,1202,1009,7,530,1361,74,465,126,1114,692,1223
849,19,329,907,232,440,896,436,358,756,1192,835,863,374,316,964,859,1283,1328,669
1087,1240,885,572,62,611,639,104,759,924,201,1240,94,713,577,3,630,662,1248,1332
1356,448,168,1107,583,371,94,926,44,11,644,563,823,792,1103,1117,672,380,838,392
198,1061,270,1213,350,329,724,1067,814,1219,671,1252,587,106,1058,617,238,110,1258,488
1035,826,1273,259,888,1109,954,840,714,160,900,400,781,1312,111,1121,590,624,331,118
1406,1411,764,315,829,547,82,1407,288,546,626,1217,944,1242,156,1200,1269,468,1001,614
663,1243,919,431,49,744,149,56,18,1123,273,1133,311,473,1087,993,418,1117,1311,137
1075,875,406,815,680,1148,434,1114,1038,510,88,1158,1197,821,750,1381,1122,1330,364,1432
194,1313,724,867,945,816,316,594,702,12,251,1143,836,364,374,741,1021,1190,310,924
750,551,514,187,737,288,1165,838,985,225,1403,1021,1184,788,112,1228,645,185,1113,1187
863,758,311,91,858,1024,320,854,504,945,1290,1340,865,1331,934,879,552,277,1238,762
807,733,470,1331,143,1088,1404,658,574,944,1302,145,382,708,1314,415,684,477,1094,556
365,1159,1066,211,1174,249,129,786,679,1018,1102,1130,513,1190,881,461,774,1329,771,704
656,528,367,1172,539,424,822,917,64,287,397,305,1033,644,895,143,1308,519,117,529
1025,886,906,789,805,316,1339,68,393,862,90,457,194,518,1292,1322,72,1120,851,391
955,754,395,1415,507,1315,1398,979,665,181,984,718,570,485,1168,1092,917,435,205,839
1272,310,138,517,1178,504,234,1264,799,24,1033,736,23,829,1409,56,287,166,943,913
73,1251,1109,188,461,1023,1184,1204,783,1398,200,906,752,345,273,303,372,688,305,963
1344,556,590,1399,738,159,1154,33,373,1311,733,661,177,790,537,214,709,600,410,383
284,282,1073,69,438,833,706,712,663,407,343,24,760,628,545,700,448,520,1324,493
47,180,141,61,57,1046,26,264,1327,804,1427,869,741,681,1121,1314,1425,480,13,519
979,1275,1153,1283,1136,175,581,96,500,31,993,190,172,442,443,1189,381,136,1066,1348
506,164,865,994,1433,272,799,1307,974,1270,1372,270,1309,1327,1201,1002,1305,995,334,1218
586,54,1352,182,900,804,1369,1222,1228,69,793,653,1310,1050,477,1412,201,524,166,1169
1132,628,1201,700,440,738,664,781,984,1252,1121,898,581,865,1259,1100,1191,708,1393,804
700,1,1176,522,819,325,176,97,153,875,210,1279,1191,1411,420,245,844,183,1128,417
496,646,4,741,443,377,420,1357,1210,456,1352,1098,1189,733,810,970,64,171,479,1320
724,406,307,436,1328,13,1017,648,49,707,1350,1379,613,124,576,761,509,697,756,1318
1099,576,173,618,1142,432,733,349,1218,72,1159,1179,829,592,721,519,568,246,1319,1020
250,260,1169,963,399,1331,1326,666,737,1254,1249,1328,894,742,34,114,867,1424,762,250
1434,157,86,1204,164,244,763,608,1374,214,1267,666,131,351,230,406,1420,411,876,721
701,674,993,181,1091,194,378,1399,90,679,1421,960,779,458,92,455,820,910,1056,618
281,506,786,105,1424,1224,553,1111,1140,834,1196,1289,655,506,894,655,980,442,6,699
743,263,957,222,398,850,555,246,619,690,1210,50,527,487,578,842,226,1229,1044,792
1376,976,236,859,497,639,392,276,144,1058,348,1160,162,275,437,1344,480,670,654,553
552,1187,1205,746,504,60,1097,297,1222,274,1258,858,1371,1248,163,91,874,285,420,9
738,186,1300,533,291,801,1187,1286,167,128,496,1436,1001,840,615,240,1091,154,475,390
388,896,1065,190,599,1252,386,113,523,414,833,163,1306,424,225,304,1089,458,237,152
664,790,355,1328,1069,425,1406,1135,201,850,93,1241,1363,515,853,1178,717,602,1281,873
906,38,220,935,764,306,1238,158,170,569,1178,1312,1221,1183,1240,1280,69,38,1068,1371
665,1223,1228,659,1282,746,389,1136,725,552,654,513,1030,1048,102,1115,835,402,416,371
179,682,739,100,532,784,599,1396,736,683,1363,859,1195,377,450,986,70,1034,292,687
1006,678,64,1368,144,1177,1367,1056,1338,134,1131,292,1375,173,1153,1192,822,25,958,559
740,989,558,784,533,146,968,1009,1018,250,815,735,351,123,814,82,455,755,556,1254
851,768,936,922,768,768,714,845,15,1108,1042,364,164,694,1154,71,471,887,568,292
383,1316,696,9,976,120,1322,900,405,1431,214,1372,249,24,541,509,668,1308,557,1404
1431,12,248,686,320,1144,120,1270,1217,618,328,933,26,755,1349,84,677,37,985,1193
1366,893,911,122,633,409,90,371,430,598,1104,1115,430,969,1287,578,441,1411,1377,1310
1053,929,1034,1290,491,400,860,123,1142,535,318,196,287,2,1011,1350,1224,637,231,976
709,1269,1087,495,914,297,356,472,262,1278,1014,1390,283,1239,574,1380,309,314,884,549
180,932,907,1285,372,538,459,345,397,1171,1062,1046,22,915,492,145,664,726,524,690
444,415,1033,1010,910,1395,1388,1236,104,2,1229,1193,537,1380,485,812,972,1138,440,750
687,624,1132,192,554,781,476,145,356,493,850,1245,132,572,336,709,464,557,1096,405
578,940,407,395,684,476,978,1413,1431,675,236,992,1335,640,263,530,1098,1301,498,134
474,709,102,844,1201,209,42,801,558,1096,629,572,78,727,556,1240,457,356,946,634
118,825,776,449,162,1099,65,438,1042,1185,1385,1210,1292,256,241,534,1017,976,195,401
130,554,49,1259,260,1246,164,1062,182,30,518,877,609,843,474,225,82,746,470,174
770,907,611,336,966,321,987,1328,632,501,481,289,824,27,842,1219,1189,982,1151,29
1013,360,576,871,1134,632,319,1012,1316,216,1187,622,182,343,903,106,767,749,1308,980
780,980,1192,879,912,107,1055,1338,499,848,574,74,1349,593,887,516,817,313,1088,38
939,578,691,1384,788,351,122,1427,1201,167,960,1199,910,876,89,1251,434,783,1285,696
307,134,1353,3,1250,723,779,245,1107,1061,607,61,1017,1375,1384,189,886,279,318,711
739,1108,548,393,557,967,671,139,1090,995,873,506,691,1044,442,198,939,1158,640,147
918,388,134,67,1370,372,1359,896,1346,714,1056,1301,776,1215,39,645,1157,758,1091,1242
577,288,811,995,593,1329,915,411,1336,723,611,1145,461,1333,203,1095,1101,611,682,37
1291,1175,623,10,295,301,904,952,410,1128,413,1268,641,477,798,1416,761,564,151,639
203,1228,247,1339,484,65,1199,10,873,530,434,949,1244,774,1239,209,119,880,815,1373
1184,153,706,505,1042,1307,734,680,1252,894,557,89,264,32,1308,1271,1362,908,321,965
318,559,381,1118,854,692,78,76,781,322,882,1132,968,716,524,140,300,236,875,952
1198,302,278,332,644,198,1405,1186,563,1211,179,204,852,338,401,426,846,115,1007,55
20,96,1267,1132,1307,1376,167,13,750,428,228,137,171,1293,518,242,90,689,635,208
280,424,1259,59,543,358,195,279,323,1103,102,577,1250,209,735,279,253,1431,1318,1138
1271,941,1305,456,852,183,804,523,1320,887,1234,316,1421,1080,657,615,157,1066,839,727
487,1385,595,96,801,754,198,1337,97,1026,1103,969,451,685,723,482,368,528,919,500
699,183,960,54,283,1215,621,701,1139,642,34,148,272,860,857,1046,1071,1048,1382,888
790,890,892,1367,857,1,570,260,1378,1145,645,262,505,358,1003,1285,1020,906,171,648
1116,89,1135,1171,1306,1213,1045,5,285,900,602,752,29,768,1226,919,1270,409,844,293
1331,804,541,237,412,1241,1275,137,1341,698,778,1239,859,83,1319,64,1079,93,36,1021
562,919,692,215,782,616,365,894,993,727,56,92,135,236,996,333,256,72,977,1323
868,243,1439,389,1041,1297,18,726,683,1224,746,1360,312,1173,676,453,1011,5,801,132
1119,78,717,284,1163,1092,788,617,620,1177,1048,1086,961,237,186,1276,1149,1375,1263,686
832,1332,672,1320,632,268,937,1095,971,1428,1138,421,1284,1068,195,26,780,310,1409,730
1202,921,796,183,1208,1072,1350,341,1280,896,1287,548,803,113,558,1125,1165,848,1229,869
178,1431,1011,841,477,38,340,487,330,403,838,958,1,666,486,1052,1334,1151,81,96
766,113,737,877,1075,402,1201,995,813,842,511,954,568,1155,686,883,1435,871,472,1237
319,1107,185,851,742,849,1047,170,1111,1384,835,1173,1394,544,20,654,1106,1347,370,8
391,279,1424,655,1340,1003,1372,823,743,408,956,1054,755,449,654,425,1239,144,759,661
965,476,116,174,971,179,627,940,416,587,366,1197,969,851,1300,79,186,1093,16,768
1226,33,36,163,68,1264,722,641,254,498,166,416,136,1112,1399,1404,942,852,1028,331
810,949,596,1405,1039,251,423,849,1275,155,158,946,705,549,734,705,749,943,1240,430
322,562,1089,1351,1401,598,1164,1389,237,785,1167,1005,300,565,1004,29,360,501,493,748
1187,500,928,293,381,916,1125,321,1032,248,751,816,693,803,173,550,1436,1104,715,280
1059,1362,1039,777,622,43,620,1280,896,1354,435,78,393,1057,469,373,688,1324,244,1345
829,1346,423,318,1255,1196,616,916,1256,61,433,606,347,96,1085,1039,172,1295,1331,988
995,2,1127,391,278,375,529,858,959,999,455,1429,1192,469,645,1210,517,1366,320,969
677,836,884,896,468,847,514,1300,845,1427,1066,1017,1175,513,1295,1411,1280,481,44,156
18,801,863,707,388,908,1424,1011,1034,1120,1332,330,817,686,969,223,1390,264,1204,652
175,874,1241,787,891,882,273,663,407,789,868,176,1300,1104,843,1359,1113,1110,806,1423
509,635,1036,678,551,315,1203,1394,533,911,618,1178,676,497,1262,1358,382,1198,314,230
1147,534,47,768,943,1101,8,628,631,237,144,366,459,272,1211,100,936,1133,1052,1277
702,668,229,526,145,1280,63,313,402,1037,243,1421,1378,444,873,659,210,126,222,354
1261,1077,698,111,149,935,86,1426,776,1218,202,73,282,598,433,1094,637,160,1087,936
541,1407,435,478,1029,544,985,225,468,1348,347,733,1282,486,1131,941,712,1310,483,937
1084,671,813,666,690,937,1282,99,1144,9,609,747,242,21,1261,1190,1355,812,703,619
982,42,1380,809,1059,507,566,505,1069,314,856,1033,934,283,391,650,1410,1080,624,1198
826,304,1167,979,41,1049,1438,1339,851,180,1382,71,778,922,963,691,273,262,1075,93
1181,1084,1002,1397,980,527,433,962,184,1053,280,1100,891,125,1160,695,987,1400,830,813
719,856,1000,1261,1272,330,39,9,730,394,1184,186,408,1245,656,12,428,1018,1426,996
396,109,661,1066,717,955,152,1097,612,230,354,962,696,1110,689,421,1200,620,1024,373
1362,697,302,775,877,238,1115,194,863,650,1280,1281,543,213,376,1399,593,51,784,850
102,855,718,570,387,866,1206,1433,1065,468,174,126,993,960,1083,858,1419,393,294,802
50,1024,485,213,444,140,786,1099,1067,27,1374,1027,563,639,1192,809,1063,114,1416,744
1105,1115,1122,1099,1193,25,942,625,909,990,821,232,831,717,73,1131,1131,984,598,747
109,275,442,88,224,913,1380,1063,1049,964,685,1216,1105,20,508,1329,318,32,78,486
1303,504,732,43,1209,596,333,1320,20,303,165,1355,1281,1154,1432,701,669,851,626,1384
1179,1234,915,929,1131,1167,577,742,77,1195,237,83,881,392,1220,1114,1330,36,467,379
606,1229,857,632,1105,1065,396,1229,1119,173,775,948,950,872,694,1250,162,490,496,620
895,1069,1252,343,1430,87,36,564,377,383,987,630,933,171,1202,646,400,878,366,1388
710,1370,580,465,1011,1014,217,1080,1407,1251,161,426,957,1228,63,764,732,56,1265,728
392,521,690,351,537,1382,1341,1437,108,853,1101,110,157,1016,1344,43,1411,888,1137,275
357,871,227,543,199,798,1137,199,965,212,790,734,150,1140,459,837,1058,1083,1223,1226
1076,851,440,382,389,960,1166,1163,364,1238,439,1226,268,1438,1151,783,101,1243,672,1131
1437,771,1150,794,1206,309,1048,1017,949,107,0,1011,898,34,699,633,430,636,555,377
894,744,935,512,716,549,253,1414,1160,120,664,1369,1200,532,32,155,37,1213,583,1328
779,242,569,1056,223,896,98,1296,1436,985,698,971,541,1037,1270,1068,479,682,224,1286
957,779,280,583,1350,1087,652,613,628,1149,1164,998,1102,864,180,7,775,634,1073,1055
1247,1209,1083,737,1333,230,1014,283,1250,280,1227,757,1348,245,1,473,502,1377,33,893
276,971,618,928,156,930,322,536,334,1244,412,393,583,1323,848,619,205,1068,1174,616
1157,1134,296,1230,933,423,1086,928,1188,48,52,250,594,671,184,1313,295,1045,997,110
1217,1391,1271,1078,953,657,738,676,287,1045,35,792,36,186,103,732,658,922,575,1273
654,464,581,289,1410,1360,797,34,72,26,1017,537,1376,881,362,1227,527,1374,1208,511
759,312,1376,1037,827,528,1033,1183,29,201,786,952,292,144,1336,343,333,1298,424,790
77,1264,598,940,1402,946,881,935,1194,931,936,875,489,117,301,804,332,132,1133,366
395,1135,833,677,383,853,1153,1349,394,722,1106,475,285,631,870,663,537,687,981,1386
440,1359,653,558,598,953,293,177,1175,584,1340,1401,334,1278,1419,518,891,860,563,315
638,133,425,1362,288,266,269,4,191,745,662,1029,1140,809,281,1303,23,238,1160,1341
74,1191,449,506,882,954,175,220,876,454,407,1406,1437,328,124,1417,208,1297,279,674
653,1078,777,6,1165,1007,531,643,1377,993,275,208,1410,823,572,942,747,988,361,1062
1336,285,860,915,8,617,222,644,502,971,361,318,857,1130,675,34,1059,159,1404,133
501,1271,677,988,793,82,341,1342,47,299,994,1315,385,582,534,1390,91,865,270,462
152,69,497,574,545,26,702,672,1054,273,737,1338,1051,1436,625,1022,697,730,1175,1350
59,591,614,1186,1319,776,888,692,302,1050,86,1121,289,185,539,217,437,8,133,186
1114,822,628,196,168,696,472,531,457,67,650,802,1313,616,1190,1242,1403,261,586,570
352,1368,1227,65,494,607,44,265,418,412,702,472,1265,182,191,321,921,1062,501,946
661,1422,1270,1302,1365,233,899,578,816,415,794,1218,1274,215,1059,267,227,715,880,1051
42,1402,243,765,769,767,920,559,933,1216,729,353,79,1073,201,1439,1084,1193,686,64
830,354,1387,934,274,243,1145,1112,793,121,1308,525,1253,1113,131,1043,595,43,380,1037
286,1085,436,1275,10,1154,83,502,45,1298,463,1104,1425,22,850,1160,237,443,204,465
1274,105,821,828,218,872,466,966,136,266,1402,120,42,873,178,1221,1257,266,1220,1166
623,1093,1157,1325,1237,1263,235,228,23,686,1120,307,427,1148,234,634,1116,1036,234,715
242,1035,1146,28,991,931,542,448,1306,276,1307,801,1215,590,288,5,691,446,742,166
746,478,122,758,934,1429,1056,72,1393,1371,340,843,1205,635,114,1257,1199,369,617,862
258,1237,682,257,671,987,27,1406,58,1288,952,1431,517,994,515,1034,266,250,198,1379
669,1410,1399,276,672,642,946,259,1422,1124,376,237,1021,904,1266,1231,1038,991,130,109
1170,599,728,107,319,6,29,832,1047,515,500,450,780,566,1031,457,1361,265,99,642
769,707,1265,142,949,1373,569,655,1395,519,262,1237,976,166,613,1042,1025,1212,455,1337
1073,401,1180,483,1290,1113,96,1199,940,1098,1209,490,1063,157,852,831,410,428,1361,1322
468,291,603,921,1369,1147,251,1226,289,94,559,762,380,617,1098,1109,79,1423,902,50
1190,978,1317,249,585,1192,829,1363,451,681,943,751,653,925,679,974,167,540,476,831
1333,131,1031,244,520,1143,615,1161,1424,611,545,508,129,697,135,966,458,351,649,627
875,90,1318,1369,1073,1302,438,953,931,751,1165,358,1097,1435,784,185,1150,567,22,268
498,1433,1303,467,376,485,229,278,787,812,866,1091,369,427,1177,799,277,103,886,495
610,525,988,626,106,865,1340,794,1376,70,1409,647,142,411,64,631,943,835,1294,1425
824,1282,188,304,39,535,774,1272,762,578,1235,267,1156,142,359,177,978,899,669,1369
525,627,785,881,649,566,573,1105,95,331,830,745,193,1098,1152,669,116,946,255,183
115,1051,923,740,188,683,9,946,67,918,744,29,394,293,714,717,995,592,215,1355
376,1059,1292,1316,1169,255,565,1381,19,333,84,95,91,134,912,1268,584,340,53,242
523,332,667,1391,432,299,1371,1256,1425,417,1050,515,422,23,120,1307,1147,614,302,410
172,273,196,1106,301,1146,951,1334,488,580,972,349,418,135,792,539,1163,287,0,1405
375,1293,1361,916,126,722,383,1341,850,1324,808,523,1316,929,632,1278,1179,58,547,954
556,1285,1043,1337,1377,672,1144,141,687,356,478,1139,439,806,829,340,452,1191,809,459
640,76,1069,1165,114,819,223,53,105,1325,211,741,1132,1203,140,1423,1099,904,230,522
426,550,1004,836,308,1098,350,11,898,195,476,540,1305,798,1393,744,685,739,1111,1354
303,1068,568,602,1353,1131,13,2,1412,1142,517,1064,346,1307,1371,1230,746,632,26,1167
432,21,1281,1346,365,1298,1029,208,928,517,462,941,6,309,862,175,1,1168,1286,229
142,569,1324,285,967,1372,803,1189,1429,719,1376,276,992,812,463,1059,604,1287,63,105
1402,67,693,695,1144,581,1032,1205,800,115,1051,1063,861,783,569,1049,811,605,38,1289
1286,1194,979,99,1004,1066,1094,477,1267,644,193,1306,441,110,1404,1112,1348,12,594,336
1140,98,701,128,1160,277,1011,368,946,554,28,1113,1099,1,716,1267,744,84,1322,115
544,778,983,1353,1419,1151,765,1253,966,961,1239,202,484,1348,448,1265,76,172,710,79
1194,1070,984,753,63,280,45,1033,26,882,820,628,1089,1427,96,894,369,800,1406,1293
1133,138,1287,959,79,1408,1008,1385,1003,80,1115,1254,546,818,1231,216,864,164,1100,456
164,708,1223,1203,429,1043,178,238,644,438,62,1359,579,1118,1062,1082,1055,150,316,822
758,1255,1196,1400,1245,601,165,255,494,1422,1000,258,574,1306,877,19,134,282,1077,565
1378,362,179,319,1289,192,1121,679,1020,968,1343,1284,649,1385,704,294,1418,549,542,227
210,969,757,1248,1085,61,474,1126,132,558,641,306,1226,81,790,325,275,1322,590,320
186,256,1396,1408,1061,829,1168,479,34,1119,964,1136,53,1124,309,605,1188,433,75,1122
294,389,742,1319,1087,1201,437,1340,1126,138,886,435,145,481,12,1218,1151,733,1344,33
312,1360,1142,296,1438,245,1318,1001,660,826,234,758,601,732,803,147,1237,79,176,172
958,1323,269,373,375,221,598,384,658,1166,665,850,759,1001,349,1169,315,454,615,749
146,1231,1381,1200,975,259,236,134,696,284,955,495,1075,1123,765,875,625,813,338,1288
754,549,989,127,287,779,47,1021,907,1109,1226,966,742,889,1422,999,1034,953,1237,717
1160,219,824,155,761,121,993,1171,950,209,932,1152,1016,564,976,1425,1389,366,1095,829
1056,622,648,1338,315,800,720,406,1340,864,941,1048,1257,191,1388,448,871,1410,779,1321
967,1315,1232,121,1082,1292,511,193,1246,1063,871,793,63,16,1030,656,1304,781,836,281
103,803,1314,698,562,1260,1234,1159,616,231,818,317,1356,5,148,338,1328,211,826,1326
827,3,132,647,1374,152,807,670,867,520,637,169,24,400,1401,711,191,527,104,646
72,1263,1345,592,453,897,311,530,38,104,1140,507,199,91,115,32,92,1307,1247,506
1124,1198,370,952,285,404,551,77,605,1380,1199,873,1387,1071,776,839,710,494,778,929
727,223,763,631,535,138,76,322,692,1425,1400,1084,370,378,1290,625,1428,1271,401,1214
628,146,1358,301,1227,890,55,23,183,1232,155,1229,174,1362,1033,265,334,122,1031,625
1223,1033,1401,292,120,14,1140,593,1301,20,610,849,833,1344,1408,779,349,65,489,1186
633,1087,467,544,1389,260,1143,568,160,614,1128,1195,113,555,778,756,29,551,165,1364
522,838,1260,13,194,1238,1435,1005,819,923,207,420,681,1262,1105,1033,1265,1335,591,1192
290,1155,662,1404,692,501,1423,1077,1405,1102,1325,1075,412,495,521,950,575,28,129,1182
234,1081,954,761,1194,618,449,213,357,878,480,710,231,916,1279,1078,1235,77,285,815
933,1265,992,55,817,438,361,1031,444,946,1252,419,877,39,1084,1145,797,1003,898,612
1234,906,769,377,1392,1293,537,331,142,604,546,894,1152,663,618,102,15,928,1374,756
1422,1181,63,1192,204,1085,1365,417,351,254,905,291,1276,205,1198,219,447,1173,1212,128
1050,1427,1130,46,297,346,582,397,830,1062,378,912,158,355,1187,342,690,700,1277,146
1294,1200,1351,30,1303,1231,877,872,818,1295,287,1080,748,1295,1253,1301,236,1097,1436,389
625,1348,268,58,1168,613,549,1081,1099,470,302,1204,595,1292,888,797,178,96,1216,995
1324,617,1246,457,1103,771,391,1029,1220,401,678,867,195,892,1436,1097,941,1232,1384,73
14,128,862,656,84,22,723,143,639,1015,392,142,325,543,1070,1045,296,415,1016,1091
1238,821,506,15,1386,212,755,1251,4,1227,1015,283,1258,1177,1326,825,177,69,1431,384
1129,753,62,801,455,1232,1180,202,253,983,1032,1425,1022,1359,1275,431,415,909,1329,1031
311,792,7,905,294,62,1113,38,159,771,1426,959,1069,503,317,1005,181,148,1062,1130
689,1124,649,133,1232,996,366,597,890,1293,123,598,1050,1186,1353,136,534,992,737,1162
1043,1357,190,752,713,899,1004,1172,849,171,1029,456,60,451,1398,137,199,1369,769,1437
183,742,1028,248,930,23,1080,90,964,1013,1393,1037,946,1346,54,489,435,450,1334,960
1309,352,967,161,780,799,562,1043,1281,337,1279,1292,329,1241,567,179,408,324,580,1311
984,1146,331,639,517,695,1213,268,503,354,1310,902,256,499,8,1424,671,927,340,1206
878,439,431,958,940,1222,1221,685,13,1217,169,990,176,318,479,408,808,1194,177,129
122,449,950,1115,282,523,99,813,9,1335,725,1082,1264,1178,595,1407,909,33,325,20
1284,48,1183,847,227,941,154,526,1007,661,1188,1169,211,547,1108,1077,514,1390,1244,799
920,430,1124,74,974,873,105,971,214,1032,331,39,1046,488,1161,440,224,514,389,708
956,227,1418,819,178,1133,933,378,473,283,305,1093,672,846,91,1055,485,437,695,896
757,938,647,622,492,451,321,1177,837,1156,872,593,378,29,962,760,166,48,469,595
803,509,1161,45,879,480,1065,474,1029,872,5,313,692,1253,630,618,563,1065,15,491
1131,502,823,117,1106,1375,1043,773,994,1155,798,322,107,745,950,470,1268,350,1083,1128
488,568,202,446,45,1019,159,87,238,46,1079,711,979,1299,553,773,189,616,1429,42
1100,399,754,1295,147,452,691,1221,1051,793,592,231,1370,568,1041,49,317,381,588,313
1172,1389,117,1137,1355,883,605,1013,1000,835,885,574,449,536,805,1305,598,785,905,226
1228,515,990,311,138,1115,520,19,82,955,1127,1419,381,277,331,311,501,372,1288,1335
1186,152,1366,490,659,770,1263,968,1101,715,681,46,545,756,893,924,240,977,425,803
1385,1222,1120,1291,309,281,758,1352,21,1372,563,1184,958,276,507,261,800,545,409,364
104,1322,1319,1119,655,1199,462,629,1335,818,802,1147,1296,1095,179,471,550,429,290,1145
495,94,643,754,922,327,349,31,741,272,1276,970,112,1022,44,57,901,874,5,1080
155,580,940,1438,630,291,1281,724,880,222,1368,1028,715,376,754,706,1274,660,1439,1086
836,1013,1304,706,363,1317,629,388,1334,759,906,772,1034,231,708,1187,1180,1367,105,866
566,313,1275,1000,1363,1381,283,733,314,1280,925,468,1024,533,160,638,1125,1014,1047,784
949,1089,187,680,845,942,205,346,1181,1140,911,458,1294,541,1306,101,308,358,229,380
833,265,526,521,336,1006,1290,1305,109,917,1075,1324,889,132,780,557,760,981,513,81
799,1321,212,669,191,397,238,94,1179,502,1353,1163,1243,1265,999,366,321,377,219,714
1251,1379,1163,547,917,1159,928,856,915,635,487,1258,848,1125,406,1300,721,1290,103,446
853,679,175,593,1127,1068,1239,748,514,638,1422,1395,709,887,430,18,999,1116,1326,938
228,845,443,1164,600,839,231,543,525,252,859,899,1078,410,491,286,545,912,1336,1274
848,173,1249,504,133,66,941,1168,786,421,966,582,229,347,1303,249,202,825,2,630
75,124,88,857,1252,195,873,1006,99,1253,1201,527,1074,229,816,385,1117,694,859,602
1345,1063,782,1096,1051,986,174,1284,267,346,1152,1030,298,1256,616,833,413,249,190,922
1011,92,408,156,1140,388,1050,306,229,19,651,173,554,305,599,1415,1110,969,1178,1343
181,712,1348,469,205,932,700,179,272,564,1281,260,456,450,611,1063,1319,337,1230,958
1248,593,1070,468,1390,1090,984,816,555,648,66,404,1137,1412,40,1069,1369,521,110,1402
1243,662,510,1359,741,1323,335,572,675,1191,1394,1220,416,910,1405,129,959,157,684,681
386,783,1420,1194,835,1290,1352,1227,603,339,113,23,1065,853,925,583,1238,406,569,1004
1364,1436,1215,269,1017,1145,104,1086,1117,820,1132,907,1169,1107,185,1355,1367,1337,282,1117
1051,748,1159,1197,1388,582,100,52,506,270,436,8,263,1165,85,328,991,667,539,1000
285,244,822,1402,117,1086,1101,1091,1136,645,865,207,844,731,15,1375,320,1406,499,509
1066,1166,768,559,1312,433,427,457,1401,730,63,928,532,1222,159,317,1291,1248,1359,1396
470,948,1144,300,76,661,399,630,1362,1100,291,1120,1054,460,1078,119,1427,1231,597,601
931,884,339,591,422,1425,642,1239,520,781,566,1393,1145,1363,86,444,229,1189,1079,1144
976,1031,1103,1154,706,484,1296,129,423,1426,396,775,332,1330,1430,567,500,938,374,554
521,625,1430,643,1199,1418,756,1115,6,791,916,149,1085,6,989,50,529,127,446,836
57,719,18,1104,234,510,359,771,483,536,1011,399,953,682,207,1089,419,500,1363,362
384,1338,1313,32,541,828,1078,263,1027,159,1197,101,1367,799,290,486,555,256,1192,514
